wl (nm); Emeas; Emod_sc - Retrieved values (SS = -0.912 nm, FWHM =  4.112 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
706.00000; 0.00038539393; 0.00038423882; 0.00038571372
707.00000; 0.00038703147; 0.00038556288; 0.00038714903
708.00000; 0.00038820401; 0.00038706184; 0.00038828784
709.00000; 0.00038873606; 0.00038826196; 0.00038873606
710.00000; 0.00038871775; 0.00038873606; 0.00038815368
711.00000; 0.00038649653; 0.00038818033; 0.00038617033
712.00000; 0.00038208828; 0.00038644940; 0.00038196764
713.00000; 0.00037416175; 0.00038307324; 0.00037355562
714.00000; 0.00035708744; 0.00037601571; 0.00035852042
715.00000; 0.00033624279; 0.00036184885; 0.00033631200
716.00000; 0.00030999787; 0.00033867683; 0.00031096946
717.00000; 0.00029257260; 0.00031100893; 0.00029047104
718.00000; 0.00028197448; 0.00028919788; 0.00028197448
719.00000; 0.00029283341; 0.00028197448; 0.00028668603
720.00000; 0.00030326967; 0.00029052390; 0.00029831729
721.00000; 0.00031162165; 0.00030660275; 0.00030714868
722.00000; 0.00030712092; 0.00031673336; 0.00030767710
723.00000; 0.00029917314; 0.00031454431; 0.00030232057
724.00000; 0.00029425979; 0.00030604292; 0.00029672472
725.00000; 0.00029257330; 0.00029997110; 0.00029410120
726.00000; 0.00029354915; 0.00029852174; 0.00029404856
727.00000; 0.00029492158; 0.00029926945; 0.00029539069
728.00000; 0.00029746009; 0.00030046754; 0.00029818830
729.00000; 0.00030237538; 0.00030260694; 0.00030361238
730.00000; 0.00031162774; 0.00030741018; 0.00031264185
731.00000; 0.00032262772; 0.00031644371; 0.00032459012
732.00000; 0.00033387752; 0.00032918548; 0.00033672847
733.00000; 0.00034127376; 0.00034200262; 0.00034588090
734.00000; 0.00034527916; 0.00035063818; 0.00035111537
735.00000; 0.00034676553; 0.00035433653; 0.00035360980
736.00000; 0.00034863320; 0.00035559151; 0.00035523782
737.00000; 0.00035140731; 0.00035694422; 0.00035683613
738.00000; 0.00035426605; 0.00035857641; 0.00035844074
739.00000; 0.00035738129; 0.00036001923; 0.00036014067
740.00000; 0.00036143311; 0.00036146405; 0.00036226136
741.00000; 0.00036550735; 0.00036334735; 0.00036501872
742.00000; 0.00036960047; 0.00036614693; 0.00036808937
743.00000; 0.00037205446; 0.00036945490; 0.00037072997
744.00000; 0.00037381937; 0.00037201846; 0.00037255338
