wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.247 nm, FWHM =  3.531 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
749.00000; 0.00037105279; 0.00037565782; 0.00037504299
750.00000; 0.00037087115; 0.00037448280; 0.00037479037
751.00000; 0.00037462300; 0.00037404306; 0.00037516388
752.00000; 0.00037511012; 0.00037430000; 0.00037565782
753.00000; 0.00037565782; 0.00037485490; 0.00037540550
754.00000; 0.00037448334; 0.00037488947; 0.00037342409
755.00000; 0.00036922737; 0.00037348159; 0.00036698929
756.00000; 0.00034659126; 0.00036877406; 0.00034739094
757.00000; 0.00030061064; 0.00035383984; 0.00030261044
758.00000; 0.00023248572; 0.00031592154; 0.00023621844
759.00000; 0.00018392208; 0.00025218285; 0.00017808805
760.00000; 0.00015507114; 0.00018768272; 0.00015507114
761.00000; 0.00016483311; 0.00015507114; 0.00016194152
762.00000; 0.00018221154; 0.00015679210; 0.00018117073
763.00000; 0.00020655273; 0.00017420985; 0.00020728775
764.00000; 0.00024051373; 0.00019856724; 0.00024052844
765.00000; 0.00027576977; 0.00023055993; 0.00027588681
766.00000; 0.00030696605; 0.00026627121; 0.00030700498
767.00000; 0.00032805959; 0.00029916186; 0.00032970783
768.00000; 0.00033904952; 0.00032425620; 0.00034347913
769.00000; 0.00034562834; 0.00034010527; 0.00035060887
770.00000; 0.00034797924; 0.00034857571; 0.00035383677
771.00000; 0.00035080073; 0.00035252171; 0.00035506733
772.00000; 0.00035126282; 0.00035411063; 0.00035523202
773.00000; 0.00035218395; 0.00035447670; 0.00035498663
774.00000; 0.00035276681; 0.00035423204; 0.00035516750
775.00000; 0.00035277136; 0.00035424594; 0.00035582851
776.00000; 0.00035256667; 0.00035487165; 0.00035615607
777.00000; 0.00035090909; 0.00035536370; 0.00035575774
778.00000; 0.00034995486; 0.00035513478; 0.00035485753
779.00000; 0.00034964638; 0.00035431245; 0.00035382465
780.00000; 0.00034943784; 0.00035327688; 0.00035276275
