wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.134 nm, FWHM =  4.577 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
676.00000; 0.00042348755; 0.00042348755; 0.00042348755
677.00000; 0.00042241756; 0.00042276659; 0.00042245212
678.00000; 0.00042118582; 0.00042180598; 0.00042134960
679.00000; 0.00041937048; 0.00042065745; 0.00042025884
680.00000; 0.00041704303; 0.00041963738; 0.00041898282
681.00000; 0.00041403534; 0.00041894705; 0.00041673603
682.00000; 0.00040857135; 0.00041817545; 0.00041188164
683.00000; 0.00040124012; 0.00041603650; 0.00040252192
684.00000; 0.00038913888; 0.00041005797; 0.00038804700
685.00000; 0.00037379875; 0.00039680125; 0.00037105864
686.00000; 0.00035667085; 0.00037633420; 0.00035694193
687.00000; 0.00035092718; 0.00035740501; 0.00035016369
688.00000; 0.00035016369; 0.00035016369; 0.00035087276
689.00000; 0.00035634355; 0.00035420332; 0.00035548856
690.00000; 0.00036197125; 0.00036195775; 0.00036001515
691.00000; 0.00036634635; 0.00036780217; 0.00036258386
692.00000; 0.00036679037; 0.00036968016; 0.00036385057
693.00000; 0.00036798718; 0.00036871112; 0.00036575028
694.00000; 0.00036968387; 0.00036848854; 0.00036944000
695.00000; 0.00037431789; 0.00037211375; 0.00037404952
696.00000; 0.00037718312; 0.00037879044; 0.00037730723
697.00000; 0.00037738030; 0.00038408887; 0.00037756218
698.00000; 0.00037446367; 0.00038440908; 0.00037518923
