wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.107 nm, FWHM =  3.801 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
799.00000; 0.00032178280; 0.00032268612; 0.00032268612
800.00000; 0.00031984229; 0.00032038205; 0.00032044181
801.00000; 0.00031906657; 0.00031800904; 0.00031899739
802.00000; 0.00031929360; 0.00031648110; 0.00031869956
803.00000; 0.00032011557; 0.00031600350; 0.00031971788
804.00000; 0.00032202994; 0.00031689889; 0.00032153174
805.00000; 0.00032268612; 0.00031892683; 0.00032261303
806.00000; 0.00032138684; 0.00032047997; 0.00032149152
807.00000; 0.00031755274; 0.00031971567; 0.00031801695
808.00000; 0.00031266293; 0.00031638177; 0.00031298176
809.00000; 0.00030637012; 0.00031159311; 0.00030654489
810.00000; 0.00029679922; 0.00030585044; 0.00029767610
811.00000; 0.00028486877; 0.00029799836; 0.00028507485
812.00000; 0.00026848326; 0.00028624153; 0.00026955940
813.00000; 0.00025351548; 0.00027099135; 0.00025402924
814.00000; 0.00024094306; 0.00025521474; 0.00024192401
815.00000; 0.00023600449; 0.00024266121; 0.00023540656
816.00000; 0.00023474494; 0.00023574323; 0.00023474494
817.00000; 0.00024079965; 0.00023474494; 0.00023893826
818.00000; 0.00024762289; 0.00023862119; 0.00024594960
819.00000; 0.00025500582; 0.00024593486; 0.00025156824
820.00000; 0.00025019970; 0.00025294916; 0.00025116430
821.00000; 0.00024658011; 0.00025333970; 0.00024622438
822.00000; 0.00024537285; 0.00024669309; 0.00024521337
823.00000; 0.00025352565; 0.00024349977; 0.00025256460
824.00000; 0.00026295585; 0.00025118739; 0.00026232075
825.00000; 0.00026430564; 0.00026267511; 0.00026677796
826.00000; 0.00026244711; 0.00026787921; 0.00026510117
827.00000; 0.00025811137; 0.00026572007; 0.00026160148
828.00000; 0.00025838531; 0.00026147200; 0.00025994045
829.00000; 0.00025943453; 0.00025955578; 0.00026054773
830.00000; 0.00026147138; 0.00026027211; 0.00026230698
831.00000; 0.00026393815; 0.00026194759; 0.00026500605
832.00000; 0.00026698625; 0.00026423226; 0.00026920500
833.00000; 0.00027225341; 0.00026805588; 0.00027476761
834.00000; 0.00027735002; 0.00027357034; 0.00028044192
835.00000; 0.00028229194; 0.00027933677; 0.00028507686
836.00000; 0.00028547977; 0.00028394195; 0.00028850465
837.00000; 0.00028844940; 0.00028721908; 0.00029120655
838.00000; 0.00029116326; 0.00028975267; 0.00029358282
839.00000; 0.00029266866; 0.00029207550; 0.00029554870
840.00000; 0.00029369720; 0.00029409451; 0.00029682875
841.00000; 0.00029466042; 0.00029539011; 0.00029751478
842.00000; 0.00029542812; 0.00029600664; 0.00029801106
843.00000; 0.00029585869; 0.00029637714; 0.00029869708
844.00000; 0.00029665503; 0.00029702451; 0.00029939315
845.00000; 0.00029665851; 0.00029787953; 0.00029935727
846.00000; 0.00029516352; 0.00029812187; 0.00029779521
847.00000; 0.00029219958; 0.00029692588; 0.00029436468
848.00000; 0.00028875889; 0.00029369721; 0.00029000207
849.00000; 0.00028597969; 0.00028904038; 0.00028656525
850.00000; 0.00028315178; 0.00028546031; 0.00028398044
