wl (nm); Emeas; Emod_sc - Retrieved values (SS = -0.018 nm, FWHM =  7.577 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm); rho - Retrieved values (SS = -0.018 nm, FWHM =  7.577 nm); rho - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
967.00000; 0.41858510; 0.44842977; 0.43137141; 0.97035892; 0.93344627
968.00000; 0.43061823; 0.48660446; 0.45170045; 0.95332699; 0.88494509
969.00000; 0.44844975; 0.51305063; 0.46811998; 0.95798037; 0.87408480
970.00000; 0.46510369; 0.52475729; 0.47936234; 0.97025495; 0.88632154
971.00000; 0.47700568; 0.52319647; 0.48519463; 0.98312233; 0.91171426
972.00000; 0.48492384; 0.50944020; 0.48653807; 0.99668222; 0.95187589
973.00000; 0.49113271; 0.48945550; 0.48519473; 1.0122383; 1.0034267
974.00000; 0.49713629; 0.47397525; 0.48330154; 1.0286255; 1.0488655
975.00000; 0.50097748; 0.47017990; 0.48273875; 1.0377818; 1.0655017
976.00000; 0.50256308; 0.47757855; 0.48472066; 1.0368097; 1.0523150
977.00000; 0.50406000; 0.48925848; 0.48973518; 1.0292501; 1.0302530
978.00000; 0.50671212; 0.49821275; 0.49762046; 1.0182703; 1.0170597
979.00000; 0.51260816; 0.50663511; 0.50782458; 1.0094197; 1.0117897
980.00000; 0.52224145; 0.52052839; 0.51963291; 1.0050200; 1.0032910
981.00000; 0.53366826; 0.53767557; 0.53231822; 1.0025362; 0.99254698
982.00000; 0.54444637; 0.55193730; 0.54521918; 0.99858257; 0.98642793
983.00000; 0.55517107; 0.56298042; 0.55777685; 0.99532827; 0.98612856
984.00000; 0.56588324; 0.57366970; 0.56954938; 0.99356308; 0.98642692
985.00000; 0.57846150; 0.58477520; 0.58011525; 0.99714927; 0.98920321
986.00000; 0.58961157; 0.59499683; 0.58948843; 1.0002089; 0.99094910
987.00000; 0.59574218; 0.60232692; 0.59747763; 0.99709538; 0.98906782
988.00000; 0.60252262; 0.60680389; 0.60412568; 0.99734648; 0.99294456
989.00000; 0.60957801; 0.60957801; 0.60957801; 1.0000000; 1.0000000
