wl (nm); Emeas; Emod_sc - Retrieved values (SS = -0.773 nm, FWHM =  6.136 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm); rho - Retrieved values (SS = -0.773 nm, FWHM =  6.136 nm); rho - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
401.00000; 0.81456008; 1.0316583; 0.99828589; 0.81595872; 0.78956383
402.00000; 0.84546933; 1.0384097; 1.0122820; 0.83521130; 0.81419632
403.00000; 0.87359551; 1.0325258; 1.0169807; 0.85900894; 0.84607622
404.00000; 0.89865529; 1.0217375; 1.0178282; 0.88291455; 0.87953641
405.00000; 0.91049993; 1.0115603; 1.0192825; 0.89327531; 0.90009453
406.00000; 0.92155613; 1.0068116; 1.0239986; 0.89995836; 0.91532132
407.00000; 0.93207546; 1.0134325; 1.0325927; 0.90265551; 0.91972134
408.00000; 0.93966443; 1.0314342; 1.0440546; 0.90001468; 0.91102702
409.00000; 0.94753343; 1.0501663; 1.0565292; 0.89683598; 0.90226989
410.00000; 0.95608784; 1.0650632; 1.0681415; 0.89509472; 0.89768180
411.00000; 0.96571593; 1.0801915; 1.0775459; 0.89621794; 0.89402287
412.00000; 0.97548129; 1.0906390; 1.0840618; 0.89983920; 0.89441264
413.00000; 0.98187384; 1.0916948; 1.0874468; 0.90291669; 0.89940325
414.00000; 0.98875062; 1.0921458; 1.0875680; 0.90913911; 0.90532842
415.00000; 0.99602804; 1.0971882; 1.0843965; 0.91850907; 0.90780057
416.00000; 1.0006212; 1.0977054; 1.0781648; 0.92807813; 0.91155713
417.00000; 1.0040431; 1.0857659; 1.0698623; 0.93847883; 0.92473260
418.00000; 1.0050085; 1.0665909; 1.0609121; 0.94730605; 0.94226242
419.00000; 1.0053345; 1.0516726; 1.0524722; 0.95521243; 0.95593867
420.00000; 1.0056515; 1.0475137; 1.0448446; 0.96248906; 0.96003668
421.00000; 1.0059466; 1.0481075; 1.0374637; 0.96962107; 0.95977431
422.00000; 1.0038855; 1.0422127; 1.0292530; 0.97535353; 0.96322521
423.00000; 0.99946492; 1.0315584; 1.0188792; 0.98094544; 0.96888835
424.00000; 0.99198751; 1.0247541; 1.0048950; 0.98715536; 0.96802488
425.00000; 0.98380706; 1.0193899; 0.98648317; 0.99728722; 0.96509397
426.00000; 0.97402048; 1.0058056; 0.96382855; 1.0105744; 0.96839831
427.00000; 0.96566578; 0.97737807; 0.94041656; 1.0268490; 0.98801663
428.00000; 0.95886712; 0.93285553; 0.92225830; 1.0396948; 1.0278838
429.00000; 0.95676836; 0.88128403; 0.91592984; 1.0445870; 1.0856527
430.00000; 0.95766275; 0.85396479; 0.92525845; 1.0350219; 1.1214312
431.00000; 0.96162562; 0.88214438; 0.94903690; 1.0132647; 1.0901000
432.00000; 0.97234551; 0.94994217; 0.98151750; 0.99065530; 1.0235839
433.00000; 0.98582644; 1.0106349; 1.0152810; 0.97098874; 0.97545257
434.00000; 1.0042521; 1.0474602; 1.0443965; 0.96156210; 0.95874966
435.00000; 1.0237416; 1.0748636; 1.0661694; 0.96020540; 0.95243863
436.00000; 1.0438286; 1.0953995; 1.0811372; 0.96549138; 0.95292047
437.00000; 1.0635225; 1.0971481; 1.0926154; 0.97337319; 0.96935182
438.00000; 1.0820970; 1.0858180; 1.1041678; 0.98001142; 0.99657307
439.00000; 1.0991434; 1.0853864; 1.1183626; 0.98281482; 1.0126748
440.00000; 1.1153889; 1.1072633; 1.1354384; 0.98234212; 1.0073385
441.00000; 1.1309133; 1.1410820; 1.1536792; 0.98026666; 0.99108853
442.00000; 1.1450967; 1.1705755; 1.1710388; 0.97784697; 0.97823392
443.00000; 1.1614631; 1.1867758; 1.1867455; 0.97869604; 0.97867109
444.00000; 1.1792814; 1.1913360; 1.2017157; 0.98133144; 0.98988142
445.00000; 1.1986362; 1.1937700; 1.2176065; 0.98441998; 1.0040763
446.00000; 1.2153870; 1.2058554; 1.2351482; 0.98400094; 1.0079044
447.00000; 1.2287147; 1.2299965; 1.2539360; 0.97988627; 0.99895787
448.00000; 1.2424558; 1.2585306; 1.2715219; 0.97714073; 0.98722733
449.00000; 1.2556441; 1.2858138; 1.2852696; 0.97694994; 0.97653645
450.00000; 1.2672599; 1.3076171; 1.2937059; 0.97955796; 0.96913689
451.00000; 1.2774081; 1.3121186; 1.2974674; 0.98453962; 0.97354620
452.00000; 1.2872978; 1.2967013; 1.2989569; 0.99102428; 0.99274816
453.00000; 1.2916763; 1.2806306; 1.3008210; 0.99297005; 1.0086252
454.00000; 1.2951728; 1.2823407; 1.3043430; 0.99296942; 1.0100067
455.00000; 1.2972843; 1.2988924; 1.3089773; 0.99106709; 0.99876192
456.00000; 1.3014077; 1.3151772; 1.3132110; 0.99101193; 0.98953034
457.00000; 1.3059445; 1.3203611; 1.3160433; 0.99232645; 0.98908138
458.00000; 1.3115990; 1.3158201; 1.3173438; 0.99563910; 0.99679205
459.00000; 1.3152257; 1.3110322; 1.3177450; 0.99808822; 1.0031986
460.00000; 1.3178064; 1.3114363; 1.3179510; 0.99989033; 1.0048574
461.00000; 1.3220893; 1.3139898; 1.3184053; 1.0027943; 1.0061640
462.00000; 1.3248702; 1.3145386; 1.3193693; 1.0041693; 1.0078594
463.00000; 1.3254140; 1.3134078; 1.3210751; 1.0032844; 1.0091413
464.00000; 1.3257522; 1.3134131; 1.3236812; 1.0015646; 1.0093946
465.00000; 1.3250977; 1.3162309; 1.3270867; 0.99850127; 1.0067366
466.00000; 1.3207755; 1.3218507; 1.3308205; 0.99245203; 0.99918663
467.00000; 1.3184118; 1.3290369; 1.3343861; 0.98802876; 0.99200539
468.00000; 1.3171175; 1.3349670; 1.3373762; 0.98485190; 0.98662926
469.00000; 1.3176767; 1.3362492; 1.3398731; 0.98343398; 0.98610103
470.00000; 1.3193960; 1.3343193; 1.3423485; 0.98290127; 0.98881586
471.00000; 1.3222321; 1.3344948; 1.3453386; 0.98282480; 0.99081095
472.00000; 1.3262952; 1.3379997; 1.3490943; 0.98310041; 0.99125220
473.00000; 1.3311911; 1.3427458; 1.3534179; 0.98357733; 0.99139476
474.00000; 1.3391305; 1.3490314; 1.3577302; 0.98630091; 0.99266077
475.00000; 1.3461763; 1.3561067; 1.3612968; 0.98889261; 0.99267731
476.00000; 1.3527887; 1.3613797; 1.3634968; 0.99214663; 0.99368948
477.00000; 1.3581231; 1.3639918; 1.3639918; 0.99569736; 0.99569736
478.00000; 1.3620571; 1.3629100; 1.3626404; 0.99957197; 0.99937423
479.00000; 1.3639736; 1.3584939; 1.3591178; 1.0035727; 1.0040337
480.00000; 1.3639918; 1.3552478; 1.3526255; 1.0084032; 1.0064520
481.00000; 1.3620253; 1.3552440; 1.3420444; 1.0148884; 1.0050038
482.00000; 1.3544790; 1.3527680; 1.3268352; 1.0208344; 1.0012649
483.00000; 1.3444142; 1.3380528; 1.3082059; 1.0276778; 1.0047542
484.00000; 1.3328045; 1.3055884; 1.2895132; 1.0335718; 1.0208459
485.00000; 1.3174709; 1.2627973; 1.2751543; 1.0331855; 1.0432956
486.00000; 1.3044628; 1.2324127; 1.2683894; 1.0284403; 1.0584627
487.00000; 1.2948692; 1.2333394; 1.2695795; 1.0199198; 1.0498888
488.00000; 1.2951760; 1.2577173; 1.2764148; 1.0146983; 1.0297830
489.00000; 1.3001425; 1.2835268; 1.2855485; 1.0113524; 1.0129453
490.00000; 1.3132759; 1.2957283; 1.2945063; 1.0144995; 1.0135427
491.00000; 1.3232572; 1.2948754; 1.3023429; 1.0160590; 1.0219185
492.00000; 1.3310506; 1.2945165; 1.3088288; 1.0169784; 1.0282222
493.00000; 1.3363753; 1.3048797; 1.3133279; 1.0175489; 1.0241368
494.00000; 1.3416495; 1.3203781; 1.3145527; 1.0206129; 1.0161101
495.00000; 1.3466013; 1.3285061; 1.3113563; 1.0268768; 1.0136208
496.00000; 1.3473665; 1.3224707; 1.3037382; 1.0334640; 1.0188252
497.00000; 1.3460484; 1.3048394; 1.2932965; 1.0407888; 1.0315817
498.00000; 1.3393586; 1.2843458; 1.2822571; 1.0445320; 1.0428333
499.00000; 1.3323332; 1.2675243; 1.2732449; 1.0464076; 1.0511303
500.00000; 1.3251029; 1.2560393; 1.2681122; 1.0449414; 1.0549852
501.00000; 1.3213068; 1.2506855; 1.2676460; 1.0423311; 1.0564661
502.00000; 1.3189456; 1.2528453; 1.2714830; 1.0373285; 1.0527601
503.00000; 1.3188511; 1.2611610; 1.2782512; 1.0317620; 1.0457436
504.00000; 1.3205176; 1.2747680; 1.2859756; 1.0268605; 1.0358885
505.00000; 1.3233350; 1.2915519; 1.2927386; 1.0236679; 1.0246084
506.00000; 1.3279990; 1.3022029; 1.2973169; 1.0236504; 1.0198096
507.00000; 1.3322655; 1.3010246; 1.2993483; 1.0253336; 1.0240125
508.00000; 1.3361172; 1.2962205; 1.2989481; 1.0286147; 1.0307792
509.00000; 1.3364299; 1.2963533; 1.2959379; 1.0312453; 1.0309148
510.00000; 1.3350724; 1.2991117; 1.2896786; 1.0351977; 1.0276810
511.00000; 1.3306493; 1.2973275; 1.2793544; 1.0400943; 1.0256849
512.00000; 1.3219870; 1.2863479; 1.2645875; 1.0453899; 1.0277056
513.00000; 1.3117290; 1.2676851; 1.2459867; 1.0527633; 1.0347436
514.00000; 1.2997305; 1.2464478; 1.2254876; 1.0605823; 1.0427476
515.00000; 1.2872790; 1.2210330; 1.2063614; 1.0670758; 1.0542541
516.00000; 1.2744402; 1.1868522; 1.1925687; 1.0686514; 1.0737985
517.00000; 1.2667651; 1.1554509; 1.1873302; 1.0669021; 1.0963383
518.00000; 1.2630454; 1.1487238; 1.1914428; 1.0600974; 1.0995206
519.00000; 1.2666086; 1.1707301; 1.2029053; 1.0529578; 1.0818963
520.00000; 1.2765440; 1.2047620; 1.2174928; 1.0485023; 1.0595819
521.00000; 1.2889537; 1.2326660; 1.2306724; 1.0473573; 1.0456634
522.00000; 1.3031079; 1.2484924; 1.2393460; 1.0514480; 1.0437452
523.00000; 1.3136030; 1.2559328; 1.2427829; 1.0569851; 1.0459182
524.00000; 1.3205684; 1.2551878; 1.2426147; 1.0627336; 1.0520883
525.00000; 1.3230520; 1.2408912; 1.2419210; 1.0653270; 1.0662111
526.00000; 1.3251259; 1.2208633; 1.2435613; 1.0655895; 1.0854007
527.00000; 1.3270943; 1.2179782; 1.2484761; 1.0629713; 1.0895879
528.00000; 1.3316913; 1.2395593; 1.2550598; 1.0610581; 1.0743265
529.00000; 1.3376544; 1.2667020; 1.2606188; 1.0611093; 1.0560135
530.00000; 1.3456363; 1.2809364; 1.2630341; 1.0653998; 1.0505099
531.00000; 1.3512760; 1.2758050; 1.2624704; 1.0703427; 1.0591556
532.00000; 1.3545793; 1.2565082; 1.2609606; 1.0742439; 1.0780505
533.00000; 1.3538639; 1.2406964; 1.2606594; 1.0739331; 1.0912129
534.00000; 1.3525834; 1.2438420; 1.2621888; 1.0716173; 1.0874238
535.00000; 1.3506730; 1.2602647; 1.2643473; 1.0682769; 1.0717376
536.00000; 1.3492980; 1.2730134; 1.2652266; 1.0664477; 1.0599244
537.00000; 1.3479081; 1.2750743; 1.2637188; 1.0666203; 1.0571212
538.00000; 1.3438735; 1.2684853; 1.2603424; 1.0662765; 1.0594316
539.00000; 1.3392365; 1.2554391; 1.2567358; 1.0656468; 1.0667474
540.00000; 1.3340094; 1.2420549; 1.2547906; 1.0631331; 1.0740342
541.00000; 1.3316112; 1.2385335; 1.2554139; 1.0606950; 1.0751515
542.00000; 1.3312540; 1.2461267; 1.2581108; 1.0581373; 1.0683135
543.00000; 1.3351612; 1.2573506; 1.2613890; 1.0584849; 1.0618845
544.00000; 1.3382680; 1.2661519; 1.2636583; 1.0590426; 1.0569569
545.00000; 1.3408391; 1.2696716; 1.2640419; 1.0607553; 1.0560519
546.00000; 1.3429449; 1.2670251; 1.2626840; 1.0635637; 1.0599197
547.00000; 1.3440646; 1.2600921; 1.2604965; 1.0662978; 1.0666400
548.00000; 1.3442049; 1.2531810; 1.2585947; 1.0680205; 1.0726343
549.00000; 1.3457926; 1.2500000; 1.2576638; 1.0700734; 1.0766341
550.00000; 1.3469517; 1.2507474; 1.2577921; 1.0708858; 1.0769174
551.00000; 1.3464516; 1.2536143; 1.2584059; 1.0699660; 1.0740557
552.00000; 1.3456118; 1.2570274; 1.2585572; 1.0691701; 1.0704713
553.00000; 1.3445113; 1.2602652; 1.2573180; 1.0693487; 1.0668479
554.00000; 1.3417559; 1.2615480; 1.2542083; 1.0698031; 1.0635790
555.00000; 1.3381827; 1.2574851; 1.2495062; 1.0709693; 1.0641738
556.00000; 1.3336261; 1.2476234; 1.2442440; 1.0718365; 1.0689332
557.00000; 1.3264600; 1.2360391; 1.2397974; 1.0699006; 1.0731537
558.00000; 1.3197166; 1.2274952; 1.2372317; 1.0666690; 1.0751298
559.00000; 1.3150686; 1.2255988; 1.2367682; 1.0633105; 1.0730009
560.00000; 1.3127947; 1.2305608; 1.2377076; 1.0606663; 1.0668264
561.00000; 1.3120747; 1.2374815; 1.2388542; 1.0591034; 1.0602782
562.00000; 1.3128103; 1.2420466; 1.2391384; 1.0594541; 1.0569735
563.00000; 1.3129690; 1.2432262; 1.2381671; 1.0604134; 1.0560982
564.00000; 1.3126341; 1.2391835; 1.2363377; 1.0617116; 1.0592733
565.00000; 1.3093967; 1.2308255; 1.2344928; 1.0606759; 1.0638362
566.00000; 1.3055442; 1.2255224; 1.2333887; 1.0585018; 1.0652961
567.00000; 1.3010641; 1.2275772; 1.2333855; 1.0548723; 1.0598634
568.00000; 1.2973498; 1.2314572; 1.2345120; 1.0509009; 1.0535078
569.00000; 1.2942172; 1.2313947; 1.2366307; 1.0465673; 1.0510173
570.00000; 1.2913433; 1.2300094; 1.2395245; 1.0418053; 1.0498645
571.00000; 1.2906222; 1.2339249; 1.2426037; 1.0386435; 1.0459488
572.00000; 1.2930717; 1.2437176; 1.2450159; 1.0385986; 1.0396827
573.00000; 1.2959615; 1.2511822; 1.2460193; 1.0400814; 1.0357896
574.00000; 1.2977935; 1.2501892; 1.2454388; 1.0420372; 1.0380777
575.00000; 1.2963783; 1.2441857; 1.2437855; 1.0422845; 1.0419493
576.00000; 1.2953940; 1.2392537; 1.2419668; 1.0430182; 1.0453017
577.00000; 1.2945567; 1.2361754; 1.2408396; 1.0432910; 1.0472274
578.00000; 1.2956913; 1.2338676; 1.2408615; 1.0441868; 1.0501056
579.00000; 1.2981384; 1.2340673; 1.2419082; 1.0452773; 1.0519187
580.00000; 1.3024327; 1.2377631; 1.2433398; 1.0475276; 1.0522472
581.00000; 1.3074323; 1.2432490; 1.2441269; 1.0508834; 1.0516254
582.00000; 1.3114068; 1.2477984; 1.2432363; 1.0548331; 1.0509765
583.00000; 1.3107266; 1.2483860; 1.2399835; 1.0570517; 1.0499370
584.00000; 1.3045867; 1.2432831; 1.2342448; 1.0569919; 1.0493079
585.00000; 1.2948037; 1.2345931; 1.2265077; 1.0556833; 1.0487696
586.00000; 1.2779698; 1.2257942; 1.2178485; 1.0493668; 1.0425647
587.00000; 1.2596077; 1.2150970; 1.2098214; 1.0411518; 1.0366314
588.00000; 1.2390289; 1.1991350; 1.2040878; 1.0290187; 1.0332689
589.00000; 1.2254587; 1.1856810; 1.2017587; 1.0197211; 1.0335485
590.00000; 1.2164830; 1.1864568; 1.2027633; 1.0114068; 1.0253074
591.00000; 1.2200334; 1.1983134; 1.2059876; 1.0116467; 1.0181254
592.00000; 1.2264968; 1.2090727; 1.2097636; 1.0138319; 1.0144112
593.00000; 1.2351406; 1.2141550; 1.2126776; 1.0185235; 1.0172842
594.00000; 1.2402324; 1.2158393; 1.2139596; 1.0216422; 1.0200628
595.00000; 1.2446567; 1.2160963; 1.2134246; 1.0257389; 1.0234854
596.00000; 1.2480030; 1.2151122; 1.2112516; 1.0303416; 1.0270681
597.00000; 1.2515827; 1.2121588; 1.2078587; 1.0361996; 1.0325237
598.00000; 1.2549671; 1.2071906; 1.2038917; 1.0424252; 1.0395766
599.00000; 1.2575533; 1.2009577; 1.2001842; 1.0478002; 1.0471254
600.00000; 1.2596106; 1.1942013; 1.1975751; 1.0518009; 1.0547724
601.00000; 1.2610642; 1.1888711; 1.1964754; 1.0539825; 1.0607241
602.00000; 1.2639375; 1.1885714; 1.1967459; 1.0561452; 1.0634090
603.00000; 1.2668766; 1.1939767; 1.1975749; 1.0578683; 1.0610563
604.00000; 1.2699097; 1.2004761; 1.1978664; 1.0601430; 1.0578384
605.00000; 1.2713199; 1.2027928; 1.1967327; 1.0623257; 1.0569733
606.00000; 1.2716474; 1.2002609; 1.1938035; 1.0652066; 1.0594758
607.00000; 1.2688136; 1.1950877; 1.1892030; 1.0669445; 1.0616908
608.00000; 1.2645259; 1.1886572; 1.1833047; 1.0686393; 1.0638272
609.00000; 1.2589826; 1.1817750; 1.1765029; 1.0701059; 1.0653319
610.00000; 1.2547429; 1.1751954; 1.1692315; 1.0731347; 1.0676888
611.00000; 1.2501635; 1.1682736; 1.1617743; 1.0760813; 1.0700948
612.00000; 1.2448301; 1.1592661; 1.1548468; 1.0779180; 1.0738088
613.00000; 1.2378643; 1.1493149; 1.1493080; 1.0770518; 1.0770454
614.00000; 1.2307863; 1.1415621; 1.1460314; 1.0739551; 1.0781597
615.00000; 1.2259479; 1.1368162; 1.1455483; 1.0701843; 1.0784047
616.00000; 1.2240096; 1.1359367; 1.1476896; 1.0664988; 1.0775332
617.00000; 1.2243332; 1.1420150; 1.1514387; 1.0633073; 1.0720815
618.00000; 1.2269207; 1.1534942; 1.1551699; 1.0621128; 1.0636557
619.00000; 1.2273734; 1.1635092; 1.1572372; 1.0606066; 1.0548893
620.00000; 1.2234535; 1.1674552; 1.1566520; 1.0577542; 1.0479662
621.00000; 1.2177277; 1.1645886; 1.1533963; 1.0557756; 1.0456291
622.00000; 1.2109766; 1.1562317; 1.1483594; 1.0545275; 1.0473476
623.00000; 1.2034450; 1.1455104; 1.1428616; 1.0530102; 1.0505753
624.00000; 1.1982126; 1.1362094; 1.1380461; 1.0528683; 1.0545702
625.00000; 1.1951434; 1.1313884; 1.1344739; 1.0534780; 1.0563511
626.00000; 1.1958963; 1.1309316; 1.1320903; 1.0563612; 1.0574435
627.00000; 1.1969654; 1.1315054; 1.1305059; 1.0587874; 1.0578521
628.00000; 1.1982152; 1.1309134; 1.1293640; 1.0609645; 1.0595110
629.00000; 1.1999568; 1.1294194; 1.1285554; 1.0632679; 1.0624545
630.00000; 1.2017437; 1.1273568; 1.1281943; 1.0651921; 1.0659835
631.00000; 1.2049425; 1.1256474; 1.1284294; 1.0678049; 1.0704439
632.00000; 1.2087329; 1.1262195; 1.1293010; 1.0703372; 1.0732658
633.00000; 1.2130736; 1.1290030; 1.1306704; 1.0728800; 1.0744645
634.00000; 1.2165095; 1.1313400; 1.1322725; 1.0743964; 1.0752819
635.00000; 1.2194878; 1.1323861; 1.1337619; 1.0756120; 1.0769187
636.00000; 1.2215253; 1.1343120; 1.1347357; 1.0764844; 1.0768866
637.00000; 1.2221246; 1.1378253; 1.1348066; 1.0769453; 1.0740881
638.00000; 1.2222917; 1.1395753; 1.1337444; 1.0781017; 1.0725853
639.00000; 1.2235097; 1.1368575; 1.1315598; 1.0812594; 1.0762208
640.00000; 1.2250429; 1.1316607; 1.1283909; 1.0856547; 1.0825179
641.00000; 1.2264195; 1.1275369; 1.1243027; 1.0908268; 1.0876979
642.00000; 1.2264200; 1.1253826; 1.1189859; 1.0960102; 1.0897805
643.00000; 1.2235335; 1.1232741; 1.1121848; 1.1001171; 1.0892564
644.00000; 1.2142321; 1.1178424; 1.1039491; 1.0998986; 1.0862284
645.00000; 1.2033757; 1.1067940; 1.0949774; 1.0989958; 1.0872626
646.00000; 1.1925452; 1.0918146; 1.0865304; 1.0975719; 1.0922599
647.00000; 1.1891869; 1.0781443; 1.0799219; 1.1011786; 1.1029942
648.00000; 1.1896054; 1.0698016; 1.0758415; 1.1057441; 1.1119870
649.00000; 1.1939840; 1.0679923; 1.0738657; 1.1118559; 1.1179706
650.00000; 1.1991853; 1.0722390; 1.0724535; 1.1181699; 1.1183937
651.00000; 1.2018203; 1.0792102; 1.0696037; 1.1236127; 1.1136109
652.00000; 1.1974637; 1.0839454; 1.0638466; 1.1255981; 1.1047269
653.00000; 1.1832824; 1.0806667; 1.0555450; 1.1210156; 1.0949559
654.00000; 1.1645841; 1.0624551; 1.0472015; 1.1120917; 1.0961255
655.00000; 1.1479510; 1.0322307; 1.0424919; 1.1011606; 1.1121070
656.00000; 1.1431987; 1.0112119; 1.0442602; 1.0947450; 1.1305234
657.00000; 1.1514712; 1.0195270; 1.0528158; 1.0937062; 1.1294171
658.00000; 1.1693318; 1.0497762; 1.0657813; 1.0971592; 1.1138867
659.00000; 1.1853409; 1.0791359; 1.0795110; 1.0980350; 1.0984166
660.00000; 1.1928686; 1.0974453; 1.0909265; 1.0934454; 1.0869504
661.00000; 1.1947228; 1.1068632; 1.0985228; 1.0875722; 1.0793771
662.00000; 1.1937009; 1.1096995; 1.1025958; 1.0826278; 1.0756974
663.00000; 1.1904796; 1.1079330; 1.1040992; 1.0782361; 1.0745051
664.00000; 1.1868937; 1.1051978; 1.1042303; 1.0748606; 1.0739197
665.00000; 1.1827664; 1.1038567; 1.1038335; 1.0715080; 1.0714855
666.00000; 1.1817328; 1.1036872; 1.1032494; 1.0711384; 1.0707136
667.00000; 1.1810205; 1.1042726; 1.1024424; 1.0712764; 1.0695009
668.00000; 1.1802590; 1.1049732; 1.1012642; 1.0717310; 1.0681336
669.00000; 1.1793940; 1.1040843; 1.0996896; 1.0724790; 1.0682100
670.00000; 1.1783962; 1.1008018; 1.0978881; 1.0733299; 1.0704890
671.00000; 1.1773165; 1.0969099; 1.0961312; 1.0740653; 1.0733029
672.00000; 1.1773403; 1.0949001; 1.0945451; 1.0756435; 1.0752947
673.00000; 1.1787058; 1.0947054; 1.0931280; 1.0782871; 1.0767334
674.00000; 1.1783154; 1.0943731; 1.0917247; 1.0793154; 1.0767035
675.00000; 1.1777440; 1.0931569; 1.0901619; 1.0803385; 1.0773787
676.00000; 1.1774325; 1.0916146; 1.0883314; 1.0818695; 1.0786156
677.00000; 1.1775408; 1.0898169; 1.0861864; 1.0841056; 1.0804941
678.00000; 1.1776496; 1.0874217; 1.0836390; 1.0867546; 1.0829742
679.00000; 1.1751748; 1.0845579; 1.0803567; 1.0877655; 1.0835519
680.00000; 1.1713249; 1.0820144; 1.0755100; 1.0890879; 1.0825409
681.00000; 1.1654833; 1.0802931; 1.0676488; 1.0916356; 1.0788584
682.00000; 1.1521564; 1.0783692; 1.0551511; 1.0919350; 1.0684248
683.00000; 1.1332794; 1.0730359; 1.0365535; 1.0933149; 1.0561431
684.00000; 1.1005092; 1.0581288; 1.0124900; 1.0869334; 1.0400522
685.00000; 1.0584523; 1.0250739; 0.98595390; 1.0735312; 1.0325619
686.00000; 1.0114161; 0.97404056; 0.96171872; 1.0516755; 1.0383716
687.00000; 0.99606132; 0.92684174; 0.94429819; 1.0548165; 1.0746833
688.00000; 0.99482211; 0.90878594; 0.93578547; 1.0630878; 1.0946715
689.00000; 1.0129062; 0.91885851; 0.93511424; 1.0831898; 1.1023528
690.00000; 1.0286543; 0.93819372; 0.93921407; 1.0952288; 1.0964200
691.00000; 1.0410188; 0.95276642; 0.94506110; 1.1015360; 1.0926275
