wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.163 nm, FWHM =  1.062 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
482.91022; 0.00051137284; 0.00052094756; 0.00050248391
483.14582; 0.00051160862; 0.00051850053; 0.00050062585
483.38142; 0.00051134593; 0.00051522507; 0.00049962993
483.61702; 0.00050638961; 0.00051068189; 0.00049729852
483.85262; 0.00049752217; 0.00050555420; 0.00049147341
484.08822; 0.00048422747; 0.00050180663; 0.00048030433
484.32382; 0.00046191068; 0.00050040620; 0.00046306562
484.55942; 0.00043885946; 0.00049992759; 0.00044249194
484.79502; 0.00042256205; 0.00049794065; 0.00042588983
485.03062; 0.00042107461; 0.00049242025; 0.00042107461
485.26622; 0.00043312191; 0.00048149402; 0.00042940372
485.50182; 0.00044961041; 0.00046398183; 0.00044433226
485.73742; 0.00046230736; 0.00044242653; 0.00045817312
485.97302; 0.00047056687; 0.00042506533; 0.00046849753
486.20862; 0.00047913579; 0.00042107461; 0.00047678612
486.44422; 0.00048925689; 0.00043149748; 0.00048505833
486.67982; 0.00049733017; 0.00044781814; 0.00049166444
486.91542; 0.00049862849; 0.00046127726; 0.00049422443
487.15102; 0.00049554292; 0.00047043934; 0.00049167734
487.38662; 0.00049065260; 0.00047811761; 0.00048567266
487.62222; 0.00048638671; 0.00048643601; 0.00048049487
487.85782; 0.00048796319; 0.00049320356; 0.00048108329
488.09342; 0.00049798741; 0.00049560051; 0.00048945880
488.32902; 0.00051113544; 0.00049247595; 0.00050235572
488.56462; 0.00051948987; 0.00048562620; 0.00051334154
488.80022; 0.00052131102; 0.00047971859; 0.00051790427
489.03582; 0.00052007253; 0.00048029972; 0.00051590878
489.27142; 0.00051543505; 0.00048963759; 0.00050965980
489.50702; 0.00051159606; 0.00050370412; 0.00050149775
489.74262; 0.00050621224; 0.00051494738; 0.00049349960
489.97822; 0.00050166099; 0.00051875849; 0.00048701491
490.21382; 0.00049743171; 0.00051591877; 0.00048146418
490.44942; 0.00048945841; 0.00050926317; 0.00047573642
490.68502; 0.00048001383; 0.00050090890; 0.00047154317
490.92062; 0.00047754926; 0.00049291875; 0.00047292718
491.15622; 0.00048583101; 0.00048695931; 0.00048146809
491.39182; 0.00049779934; 0.00048200135; 0.00049362783
491.62742; 0.00050634319; 0.00047605707; 0.00050336409
491.86302; 0.00051094128; 0.00047116956; 0.00050658899
492.09862; 0.00050599122; 0.00047259431; 0.00050368328
492.33422; 0.00050016260; 0.00048212428; 0.00049888144
492.56982; 0.00050028741; 0.00049529465; 0.00049721987
492.80542; 0.00050502739; 0.00050523129; 0.00050102233
493.04102; 0.00051157485; 0.00050773595; 0.00050857146
493.27662; 0.00051785975; 0.00050364976; 0.00051609193
493.51222; 0.00052142405; 0.00049792936; 0.00052071279
493.74782; 0.00052080770; 0.00049617363; 0.00052142405
493.98342; 0.00051758116; 0.00050065179; 0.00051848474
494.21902; 0.00051102547; 0.00050895014; 0.00051350510
494.45462; 0.00050419507; 0.00051666593; 0.00050944096
494.69022; 0.00050580061; 0.00052103291; 0.00050833224
494.92582; 0.00051112846; 0.00052142405; 0.00050881123
495.16142; 0.00051632441; 0.00051807843; 0.00050776342
495.39702; 0.00051656663; 0.00051252558; 0.00050465409
495.63262; 0.00051591181; 0.00050824097; 0.00050215474
495.86822; 0.00051646609; 0.00050775459; 0.00050201860
496.10382; 0.00051663782; 0.00050904883; 0.00050205888
496.33942; 0.00051411490; 0.00050795260; 0.00049846325
496.57502; 0.00050624390; 0.00050412073; 0.00048939199
496.81062; 0.00049621283; 0.00050139340; 0.00047803035
497.04622; 0.00049035483; 0.00050197925; 0.00047031689
497.28182; 0.00048921600; 0.00050291394; 0.00047038133
497.51742; 0.00049490852; 0.00049944855; 0.00047722646
497.75302; 0.00050247783; 0.00048962911; 0.00048593918
497.98862; 0.00050708399; 0.00047730520; 0.00049183689
