wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.058 nm, FWHM =  1.058 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
755.97062; 0.00036878700; 0.00036792391; 0.00036877141
756.20622; 0.00036755157; 0.00036838161; 0.00036878700
756.44182; 0.00036845796; 0.00036876838; 0.00036875943
756.67742; 0.00036851517; 0.00036878700; 0.00036828114
756.91302; 0.00036441420; 0.00036861553; 0.00036694394
757.14862; 0.00036021656; 0.00036857026; 0.00036438786
757.38422; 0.00035588146; 0.00036866985; 0.00035945680
757.61982; 0.00034702732; 0.00036856736; 0.00034861282
757.85542; 0.00032832037; 0.00036776583; 0.00032609619
758.09102; 0.00029281695; 0.00036594967; 0.00028819183
758.32662; 0.00024508303; 0.00036284056; 0.00023872332
758.56222; 0.00019684023; 0.00035662350; 0.00018869031
758.79782; 0.00015740614; 0.00034205437; 0.00014895781
759.03342; 0.00012981273; 0.00031239118; 0.00012402641
759.26902; 0.00011508431; 0.00026640282; 0.00011283914
759.50462; 0.00011283914; 0.00021310471; 0.00011303206
759.74022; 0.00012232179; 0.00016628159; 0.00012331981
759.97582; 0.00014323109; 0.00013434930; 0.00014306116
760.21142; 0.00017296929; 0.00011753274; 0.00017030225
760.44702; 0.00020474420; 0.00011283914; 0.00019947088
760.68262; 0.00022611789; 0.00011829741; 0.00022157184
760.91822; 0.00022823827; 0.00013341637; 0.00022917261
761.15382; 0.00021714620; 0.00015770033; 0.00022240384
761.38942; 0.00020372655; 0.00018805725; 0.00020875972
761.62502; 0.00019380718; 0.00021646008; 0.00019675713
761.86062; 0.00019018972; 0.00023245167; 0.00019060770
762.09622; 0.00019250453; 0.00023112100; 0.00019019693
762.33182; 0.00019731937; 0.00021782676; 0.00019383327
762.56742; 0.00020331416; 0.00020298813; 0.00020014009
762.80302; 0.00021196819; 0.00019366552; 0.00020831136
763.03862; 0.00022170623; 0.00019100605; 0.00021737571
763.27422; 0.00023188031; 0.00019318901; 0.00022765754
763.50982; 0.00024234787; 0.00019843671; 0.00023822353
763.74542; 0.00025201864; 0.00020578723; 0.00024833327
763.98102; 0.00026073951; 0.00021426925; 0.00025716878
764.21662; 0.00026908357; 0.00022416478; 0.00026429783
764.45222; 0.00027618332; 0.00023465176; 0.00027007611
764.68782; 0.00028290759; 0.00024512118; 0.00027547711
764.92342; 0.00029013168; 0.00025470184; 0.00028155813
765.15902; 0.00029820619; 0.00026258803; 0.00028905481
765.39462; 0.00030682269; 0.00026869288; 0.00029810797
765.63022; 0.00031573087; 0.00027384296; 0.00030802910
765.86582; 0.00032501969; 0.00027921487; 0.00031750509
766.10142; 0.00033151542; 0.00028577007; 0.00032537949
766.33702; 0.00033648153; 0.00029402727; 0.00033124989
766.57262; 0.00033912934; 0.00030376321; 0.00033544741
766.80822; 0.00034177972; 0.00031379525; 0.00033870053
767.04382; 0.00034417100; 0.00032260277; 0.00034164138
767.27942; 0.00034675922; 0.00032935339; 0.00034436641
767.51502; 0.00034863375; 0.00033410574; 0.00034652292
767.75062; 0.00034867617; 0.00033751194; 0.00034788637
767.98622; 0.00034836347; 0.00034043094; 0.00034870960
768.22182; 0.00034867838; 0.00034330248; 0.00034940188
768.45742; 0.00034908828; 0.00034585252; 0.00035020744
768.69302; 0.00035122963; 0.00034757464; 0.00035138248
768.92862; 0.00035282270; 0.00034849410; 0.00035313403
769.16422; 0.00035620424; 0.00034913887; 0.00035510362
769.39982; 0.00035776460; 0.00034982735; 0.00035637011
769.63542; 0.00035613603; 0.00035069819; 0.00035630180
769.87102; 0.00035476149; 0.00035212956; 0.00035529120
770.10662; 0.00035236528; 0.00035421562; 0.00035441159
770.34222; 0.00035182851; 0.00035613985; 0.00035431372
770.57782; 0.00035189143; 0.00035677809; 0.00035464515
770.81342; 0.00035312627; 0.00035592376; 0.00035465304
771.04902; 0.00035464842; 0.00035462649; 0.00035416554
771.28462; 0.00035477849; 0.00035411196; 0.00035379271
771.52022; 0.00035454386; 0.00035449884; 0.00035424389
771.75582; 0.00035535353; 0.00035487066; 0.00035562337
771.99142; 0.00035647523; 0.00035452606; 0.00035737886
772.22702; 0.00035735913; 0.00035381797; 0.00035875772
772.46262; 0.00035804115; 0.00035370339; 0.00035919018
772.69822; 0.00035690529; 0.00035471570; 0.00035835053
772.93382; 0.00035463386; 0.00035651677; 0.00035615696
