wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.003 nm, FWHM =  0.995 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
682.93462; 0.00039991977; 0.00040296042; 0.00040218553
683.17022; 0.00039692093; 0.00040328063; 0.00040067391
683.40582; 0.00039900076; 0.00040289648; 0.00040114822
683.64142; 0.00040150408; 0.00040123881; 0.00040265810
683.87702; 0.00040328063; 0.00039876899; 0.00040328063
684.11262; 0.00040146986; 0.00039694256; 0.00040197005
684.34822; 0.00039948174; 0.00039691875; 0.00039929361
684.58382; 0.00039648395; 0.00039824416; 0.00039636716
684.81942; 0.00039352931; 0.00039918492; 0.00039300270
685.05502; 0.00038828444; 0.00039841328; 0.00038660835
685.29062; 0.00037407507; 0.00039610255; 0.00037329813
685.52622; 0.00034921256; 0.00039331695; 0.00035187581
685.76182; 0.00032354716; 0.00039032418; 0.00032775692
685.99742; 0.00030923067; 0.00038524772; 0.00031081502
686.23302; 0.00030766771; 0.00037448792; 0.00030766771
686.46862; 0.00031773606; 0.00035586992; 0.00031719367
686.70422; 0.00033267968; 0.00033283684; 0.00033307090
686.93982; 0.00034696518; 0.00031420914; 0.00034807538
687.17542; 0.00035349259; 0.00030766771; 0.00035697272
687.41102; 0.00035405932; 0.00031403312; 0.00035859782
687.64662; 0.00035122982; 0.00032819458; 0.00035593059
687.88222; 0.00034904123; 0.00034321418; 0.00035308411
688.11782; 0.00034767483; 0.00035343627; 0.00035221956
688.35342; 0.00034837469; 0.00035664923; 0.00035332167
688.58902; 0.00035104127; 0.00035482382; 0.00035565112
688.82462; 0.00035425970; 0.00035189915; 0.00035858811
689.06022; 0.00035691192; 0.00035053660; 0.00036162068
689.29582; 0.00035946454; 0.00035115997; 0.00036437744
689.53142; 0.00036292456; 0.00035313669; 0.00036680944
689.76702; 0.00036557410; 0.00035583067; 0.00036896060
690.00262; 0.00036811333; 0.00035873614; 0.00037061260
690.23822; 0.00036846506; 0.00036144836; 0.00037157264
690.47382; 0.00036955849; 0.00036384025; 0.00037205046
690.70942; 0.00037095850; 0.00036596711; 0.00037221823
690.94502; 0.00037328234; 0.00036768850; 0.00037174992
