wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.197 nm, FWHM =  0.976 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
513.06702; 0.00047108508; 0.00047953098; 0.00046294995
513.30262; 0.00047268958; 0.00048123307; 0.00046385469
513.53822; 0.00047595764; 0.00047870805; 0.00046710277
513.77382; 0.00047858462; 0.00047271439; 0.00047140920
514.00942; 0.00048023118; 0.00046661625; 0.00047626717
514.24502; 0.00048226338; 0.00046348422; 0.00048095228
514.48062; 0.00048319813; 0.00046402808; 0.00048319813
514.71622; 0.00048007685; 0.00046708412; 0.00047941590
514.95182; 0.00046939320; 0.00047135757; 0.00046683208
515.18742; 0.00044779101; 0.00047621385; 0.00044634793
515.42302; 0.00042496955; 0.00048087801; 0.00042397352
515.65862; 0.00040954061; 0.00048319813; 0.00040845339
515.89422; 0.00040630205; 0.00047974301; 0.00040630205
516.12982; 0.00041680405; 0.00046775197; 0.00041741396
516.36542; 0.00043380920; 0.00044789059; 0.00043309049
516.60102; 0.00044474299; 0.00042570861; 0.00044071957
516.83662; 0.00044276182; 0.00040963691; 0.00043611333
517.07222; 0.00043356596; 0.00040630205; 0.00042756238
517.30782; 0.00042990161; 0.00041606621; 0.00042731367
517.54342; 0.00043779417; 0.00043105114; 0.00043677837
517.77902; 0.00044854348; 0.00043934099; 0.00044751011
518.01462; 0.00045678530; 0.00043614178; 0.00045366001
518.25022; 0.00046237611; 0.00042831880; 0.00045703603
518.48582; 0.00046851668; 0.00042733449; 0.00046132329
518.72142; 0.00047287567; 0.00043571803; 0.00046637501
518.95702; 0.00047394187; 0.00044630718; 0.00046922566
519.19262; 0.00047135452; 0.00045307248; 0.00046896185
519.42822; 0.00046781094; 0.00045688882; 0.00046854393
519.66382; 0.00046827445; 0.00046112266; 0.00047099890
519.89942; 0.00047269702; 0.00046604309; 0.00047548037
520.13502; 0.00047672205; 0.00046910259; 0.00047906561
520.37062; 0.00047925192; 0.00046924849; 0.00048103471
520.60622; 0.00048090810; 0.00046896011; 0.00048228728
520.84182; 0.00047965836; 0.00047114403; 0.00048159833
521.07742; 0.00047529982; 0.00047539116; 0.00047673737
