wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.036 nm, FWHM =  1.109 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
586.10302; 0.00048274991; 0.00046867600; 0.00048261945
586.33862; 0.00048309051; 0.00047239080; 0.00048309051
586.57422; 0.00048103808; 0.00047627660; 0.00048180950
586.80982; 0.00047886738; 0.00047952851; 0.00047858525
587.04542; 0.00047218825; 0.00048191714; 0.00047293476
587.28102; 0.00046420940; 0.00048309051; 0.00046391530
587.51662; 0.00045112048; 0.00048261759; 0.00045125762
587.75222; 0.00043507580; 0.00048038650; 0.00043722342
587.98782; 0.00042480383; 0.00047640207; 0.00042650944
588.22342; 0.00042335438; 0.00046982909; 0.00042335438
588.45902; 0.00042820652; 0.00045905129; 0.00042872141
588.69462; 0.00043949883; 0.00044438035; 0.00043951956
588.93022; 0.00045257176; 0.00043041873; 0.00045249942
589.16582; 0.00046204966; 0.00042335438; 0.00046323875
589.40142; 0.00046695371; 0.00042593569; 0.00046972408
589.63702; 0.00047035636; 0.00043632906; 0.00047219143
589.87262; 0.00046984997; 0.00044953391; 0.00047201484
590.10822; 0.00046858868; 0.00046191963; 0.00047076241
590.34382; 0.00046779300; 0.00046973207; 0.00046990220
590.57942; 0.00046770710; 0.00047288727; 0.00047031180
590.81502; 0.00046839100; 0.00047297619; 0.00047163442
591.05062; 0.00046963308; 0.00047148666; 0.00047252084
591.28622; 0.00047105428; 0.00046987034; 0.00047188397
591.52182; 0.00047146011; 0.00046963962; 0.00046996723
591.75742; 0.00046915956; 0.00047114498; 0.00046817990
591.99302; 0.00046825499; 0.00047294194; 0.00046788745
