wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.629 nm, FWHM =  1.017 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.629 nm, FWHM =  1.017 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
937.68000; 0.60191704; 0.36507803; 0.52922358; 1.1373587; 1.6487353
937.92000; 0.61048250; 0.36993273; 0.52614420; 1.1602950; 1.6502527
938.16000; 0.60008151; 0.38627419; 0.50730736; 1.1828756; 1.5535118
938.40000; 0.58036388; 0.41542948; 0.48410532; 1.1988381; 1.3970214
938.64000; 0.57192094; 0.45220405; 0.46735988; 1.2237271; 1.2647409
938.88000; 0.57230552; 0.48950942; 0.45937948; 1.2458230; 1.1691410
939.12000; 0.55908218; 0.51878159; 0.45662774; 1.2243719; 1.0776832
939.36000; 0.55239300; 0.53142342; 0.45770398; 1.2068783; 1.0394593
939.60000; 0.55298299; 0.52403258; 0.46316177; 1.1939306; 1.0552454
939.84000; 0.55831572; 0.50245816; 0.46999640; 1.1879149; 1.1111686
940.08000; 0.56255957; 0.47939529; 0.47272476; 1.1900362; 1.1734775
940.32000; 0.56381439; 0.46466231; 0.46801691; 1.2046881; 1.2133852
940.56000; 0.54612995; 0.45836971; 0.45492189; 1.2004917; 1.1914617
940.80000; 0.50996571; 0.45641369; 0.43613068; 1.1692957; 1.1173322
941.04000; 0.48249525; 0.45837969; 0.42203136; 1.1432687; 1.0526104
941.28000; 0.47767616; 0.46477788; 0.42435655; 1.1256482; 1.0277515
941.52000; 0.49489135; 0.47148855; 0.43958493; 1.1258151; 1.0496360
941.76000; 0.50538845; 0.47294197; 0.44720472; 1.1301054; 1.0686056
942.00000; 0.48777017; 0.46650822; 0.43300283; 1.1264827; 1.0455768
942.24000; 0.45309761; 0.45157621; 0.40526274; 1.1180342; 1.0033691
942.48000; 0.43151695; 0.43196619; 0.38859308; 1.1104597; 0.99896002
942.72000; 0.44923605; 0.41999888; 0.39762683; 1.1297931; 1.0696125
942.96000; 0.49451196; 0.42655835; 0.42420929; 1.1657264; 1.1593067
943.20000; 0.52473184; 0.44348241; 0.44684052; 1.1743157; 1.1832078
943.44000; 0.52780434; 0.44770475; 0.44962846; 1.1738677; 1.1789117
943.68000; 0.51290825; 0.42813839; 0.43359376; 1.1829235; 1.1979964
943.92000; 0.48771364; 0.39915674; 0.41273201; 1.1816714; 1.2218600
944.16000; 0.47422648; 0.38688611; 0.40109502; 1.1823295; 1.2257521
944.40000; 0.47718915; 0.40180982; 0.40332324; 1.1831432; 1.1875995
944.64000; 0.49114091; 0.43073825; 0.41446520; 1.1849992; 1.1402306
944.88000; 0.50381117; 0.45070986; 0.42641440; 1.1815060; 1.1178171
945.12000; 0.51475970; 0.44851413; 0.43497147; 1.1834332; 1.1477001
945.36000; 0.53083266; 0.42916838; 0.44035172; 1.2054743; 1.2368867
945.60000; 0.53605152; 0.40861203; 0.44211518; 1.2124703; 1.3118838
945.84000; 0.53200783; 0.39981036; 0.43842722; 1.2134462; 1.3306505
946.08000; 0.51970151; 0.40496563; 0.43069441; 1.2066595; 1.2833225
946.32000; 0.50978675; 0.41736731; 0.42576883; 1.1973323; 1.2214343
946.56000; 0.51364598; 0.42888986; 0.43216323; 1.1885462; 1.1976175
946.80000; 0.54112417; 0.43662509; 0.45166381; 1.1980685; 1.2393337
947.04000; 0.57730672; 0.44142302; 0.47360390; 1.2189653; 1.3078310
947.28000; 0.58194856; 0.44226866; 0.48055740; 1.2109866; 1.3158259
947.52000; 0.54362403; 0.43728236; 0.46313876; 1.1737822; 1.2431877
947.76000; 0.49435043; 0.42897440; 0.42979855; 1.1501910; 1.1524008
948.00000; 0.47047868; 0.42534922; 0.40084473; 1.1737180; 1.1060998
948.24000; 0.46114617; 0.43477853; 0.39384908; 1.1708703; 1.0606461
948.48000; 0.48905107; 0.45684659; 0.41426263; 1.1805339; 1.0704930
948.72000; 0.54229993; 0.47804409; 0.45374198; 1.1951725; 1.1344140
948.96000; 0.59904555; 0.48041624; 0.49431393; 1.2118727; 1.2469303
949.20000; 0.63383130; 0.45759700; 0.51765844; 1.2244199; 1.3851299
949.44000; 0.62916928; 0.42215053; 0.51412186; 1.2237746; 1.4903908
949.68000; 0.59047921; 0.39586242; 0.48641963; 1.2139296; 1.4916274
949.92000; 0.54404676; 0.39459257; 0.44764148; 1.2153627; 1.3787557
950.16000; 0.51282127; 0.42080484; 0.41422766; 1.2380179; 1.2186677
950.40000; 0.49223862; 0.46326654; 0.39739409; 1.2386662; 1.0625387
950.64000; 0.50411623; 0.50247924; 0.39922238; 1.2627454; 1.0032578
950.88000; 0.50981380; 0.52089844; 0.41519952; 1.2278767; 0.97872016
951.12000; 0.53871355; 0.51127465; 0.43869489; 1.2279914; 1.0536676
951.36000; 0.56775755; 0.47904924; 0.46277748; 1.2268478; 1.1851758
951.60000; 0.59370413; 0.43919558; 0.48070937; 1.2350584; 1.3517990
951.84000; 0.60404946; 0.40816271; 0.48832249; 1.2369888; 1.4799232
952.08000; 0.58512895; 0.39543430; 0.48567107; 1.2047844; 1.4797122
952.32000; 0.57023126; 0.40109249; 0.47471809; 1.2011998; 1.4216952
952.56000; 0.56178781; 0.41959966; 0.46067655; 1.2194843; 1.3388662
952.80000; 0.55400209; 0.44417847; 0.45160362; 1.2267441; 1.2472511
953.04000; 0.55378429; 0.46783644; 0.45065072; 1.2288548; 1.1837134
953.28000; 0.56165492; 0.48396035; 0.45078981; 1.2459353; 1.1605391
953.52000; 0.55766505; 0.48919620; 0.44467110; 1.2541068; 1.1399619
953.76000; 0.53499809; 0.48446069; 0.43725426; 1.2235400; 1.1043168
954.00000; 0.53976711; 0.47193782; 0.43934144; 1.2285823; 1.1437251
954.24000; 0.54944744; 0.45780234; 0.44960063; 1.2220789; 1.2001849
954.48000; 0.56261536; 0.45046586; 0.45490694; 1.2367702; 1.2489634
954.72000; 0.54308454; 0.45113774; 0.45108672; 1.2039471; 1.2038109
954.96000; 0.53960748; 0.45062380; 0.45137745; 1.1954684; 1.1974678
955.20000; 0.56346437; 0.44287453; 0.46962916; 1.1998070; 1.2722890
955.44000; 0.60881700; 0.43610755; 0.50311402; 1.2100975; 1.3960249
955.68000; 0.63429148; 0.44095783; 0.53432431; 1.1870908; 1.4384402
955.92000; 0.63520689; 0.45217440; 0.54641629; 1.1624963; 1.4047830
956.16000; 0.61794233; 0.45525383; 0.53777248; 1.1490776; 1.3573578
956.40000; 0.60349564; 0.44984826; 0.52079499; 1.1587970; 1.3415538
956.64000; 0.59955330; 0.45251515; 0.50477159; 1.1877715; 1.3249353
956.88000; 0.58799782; 0.47529415; 0.48664703; 1.2082634; 1.2371240
957.12000; 0.56240259; 0.51112839; 0.46351921; 1.2133318; 1.1003157
957.36000; 0.53940430; 0.54017905; 0.44451236; 1.2134742; 0.99856574
957.60000; 0.54357349; 0.54719979; 0.44190434; 1.2300705; 0.99337299
957.84000; 0.57114656; 0.53469597; 0.45690758; 1.2500264; 1.0681707
958.08000; 0.58314159; 0.51719029; 0.47982997; 1.2153088; 1.1275184
958.32000; 0.59776053; 0.50163760; 0.49917872; 1.1974880; 1.1916183
958.56000; 0.61876088; 0.48244375; 0.50853882; 1.2167426; 1.2825555
958.80000; 0.62063189; 0.45837022; 0.51058217; 1.2155377; 1.3539970
959.04000; 0.62244098; 0.44139165; 0.51478487; 1.2091284; 1.4101784
959.28000; 0.65137676; 0.44303286; 0.52608292; 1.2381637; 1.4702674
959.52000; 0.66175742; 0.46137562; 0.53778978; 1.2305132; 1.4343138
959.76000; 0.66143282; 0.48501517; 0.53919357; 1.2267075; 1.3637364
960.00000; 0.64001813; 0.50278526; 0.52680376; 1.2149080; 1.2729453
960.24000; 0.61617389; 0.50975190; 0.50719203; 1.2148730; 1.2087721
960.48000; 0.61101004; 0.51080264; 0.49307975; 1.2391708; 1.1961764
960.72000; 0.61552481; 0.51631439; 0.49640365; 1.2399683; 1.1921512
960.96000; 0.62632818; 0.52912646; 0.52022295; 1.2039611; 1.1837022
961.20000; 0.64066490; 0.54002013; 0.55392412; 1.1565932; 1.1863723
961.44000; 0.64882120; 0.53848697; 0.57750379; 1.1234925; 1.2048968
961.68000; 0.64421649; 0.52324401; 0.57708180; 1.1163348; 1.2311971
961.92000; 0.63450009; 0.50289407; 0.55915206; 1.1347541; 1.2616973
962.16000; 0.62809245; 0.49105266; 0.54340897; 1.1558375; 1.2790735
962.40000; 0.61808435; 0.49887052; 0.54040484; 1.1437432; 1.2389675
962.64000; 0.61693474; 0.52689354; 0.54522493; 1.1315233; 1.1708907
962.88000; 0.63283624; 0.56139741; 0.55128246; 1.1479346; 1.1272518
963.12000; 0.65078434; 0.58109649; 0.55759786; 1.1671213; 1.1199248
963.36000; 0.66857706; 0.57500208; 0.56390839; 1.1856129; 1.1627385
963.60000; 0.68328636; 0.55465976; 0.56739477; 1.2042521; 1.2319018
963.84000; 0.68359391; 0.54101089; 0.56529753; 1.2092639; 1.2635493
964.08000; 0.67143050; 0.54081688; 0.55644559; 1.2066418; 1.2415117
964.32000; 0.65608609; 0.54662857; 0.54356941; 1.2069960; 1.2002411
964.56000; 0.64170799; 0.55262718; 0.53571548; 1.1978522; 1.1611951
964.80000; 0.64241962; 0.55910094; 0.54300443; 1.1830836; 1.1490226
965.04000; 0.66334308; 0.56527822; 0.56831305; 1.1672142; 1.1734807
965.28000; 0.68471344; 0.56789694; 0.60664367; 1.1286913; 1.2057002
965.52000; 0.70913769; 0.56444104; 0.64798544; 1.0943729; 1.2563539
965.76000; 0.72765313; 0.55409944; 0.67841428; 1.0725793; 1.3132176
966.00000; 0.72472368; 0.54077085; 0.68726647; 1.0545017; 1.3401678
966.24000; 0.72202588; 0.53490158; 0.67871938; 1.0638062; 1.3498294
966.48000; 0.71854944; 0.54606324; 0.66965835; 1.0730090; 1.3158722
966.72000; 0.72379927; 0.57510102; 0.67181041; 1.0773862; 1.2585602
966.96000; 0.72377211; 0.61564162; 0.68180648; 1.0615506; 1.1756387
967.20000; 0.73344768; 0.65670500; 0.69064947; 1.0619681; 1.1168602
967.44000; 0.72848241; 0.68359852; 0.69484296; 1.0484130; 1.0656582
967.68000; 0.73818054; 0.68732381; 0.69501540; 1.0621067; 1.0739924
967.92000; 0.74227304; 0.67604742; 0.69102237; 1.0741664; 1.0979600
968.16000; 0.73145118; 0.66839708; 0.68448708; 1.0686121; 1.0943363
968.40000; 0.72499904; 0.67333217; 0.68207464; 1.0629321; 1.0767331
968.64000; 0.71871818; 0.68425196; 0.68896724; 1.0431819; 1.0503706
968.88000; 0.72307812; 0.69223752; 0.70098538; 1.0315167; 1.0445520
969.12000; 0.72997492; 0.69544190; 0.70902409; 1.0295488; 1.0496562
969.36000; 0.72908350; 0.69481753; 0.70900923; 1.0283131; 1.0493165
969.60000; 0.72513277; 0.68985283; 0.70414393; 1.0298076; 1.0511413
969.84000; 0.72248647; 0.68307151; 0.69985127; 1.0323429; 1.0577025
970.08000; 0.73436308; 0.68222531; 0.69713724; 1.0533982; 1.0764231
970.32000; 0.72954291; 0.69126044; 0.69110718; 1.0556147; 1.0553807
970.56000; 0.72094072; 0.70367908; 0.67902789; 1.0617248; 1.0245306
970.80000; 0.72073511; 0.71018543; 0.66638861; 1.0815538; 1.0148548
971.04000; 0.71416272; 0.70842669; 0.65901994; 1.0836739; 1.0080969
971.28000; 0.69046609; 0.70297569; 0.65342024; 1.0566953; 0.98220479
971.52000; 0.67337276; 0.69920223; 0.64174456; 1.0492847; 0.96305865
971.76000; 0.66350896; 0.69664830; 0.62477297; 1.0620001; 0.95243031
972.00000; 0.66120272; 0.68937892; 0.61345755; 1.0778296; 0.95912814
972.24000; 0.68140440; 0.67607380; 0.61528191; 1.1074670; 1.0078846
972.48000; 0.68367249; 0.66402412; 0.62500139; 1.0938736; 1.0295899
972.72000; 0.67241213; 0.65801178; 0.63434881; 1.0600038; 1.0218846
972.96000; 0.68675773; 0.65212923; 0.63920906; 1.0743867; 1.0531007
973.20000; 0.68619431; 0.63861198; 0.63923313; 1.0734649; 1.0745090
973.44000; 0.68959868; 0.62105520; 0.63426219; 1.0872455; 1.1103662
973.68000; 0.67003258; 0.61200914; 0.62536244; 1.0714308; 1.0948081
973.92000; 0.64530369; 0.61680453; 0.61659693; 1.0465568; 1.0462045
974.16000; 0.64877598; 0.62741567; 0.61281164; 1.0586874; 1.0340449
974.40000; 0.68466939; 0.63612921; 0.61655962; 1.1104674; 1.0763055
974.64000; 0.68320307; 0.63993568; 0.62906771; 1.0860565; 1.0676121
974.88000; 0.69486561; 0.63893690; 0.65031990; 1.0684981; 1.0875340
975.12000; 0.70328262; 0.63286799; 0.67472042; 1.0423319; 1.1112627
975.36000; 0.70372115; 0.62330362; 0.69160703; 1.0175159; 1.1290182
975.60000; 0.71277896; 0.61498544; 0.69389529; 1.0272140; 1.1590176
975.84000; 0.70858206; 0.61258068; 0.68382077; 1.0362102; 1.1567163
976.08000; 0.69121035; 0.61802700; 0.66976173; 1.0320243; 1.1184145
976.32000; 0.67100857; 0.63251383; 0.65994552; 1.0167636; 1.0608599
976.56000; 0.67480571; 0.65554542; 0.65787052; 1.0257424; 1.0293806
976.80000; 0.67571739; 0.67991226; 0.66013607; 1.0236032; 0.99383028
977.04000; 0.67317664; 0.69429755; 0.65967702; 1.0204640; 0.96957945
977.28000; 0.66613162; 0.69321133; 0.65412547; 1.0183545; 0.96093584
977.52000; 0.65991362; 0.68099333; 0.64914044; 1.0165961; 0.96904565
977.76000; 0.65861182; 0.66682762; 0.65042767; 1.0125827; 0.98767927
978.00000; 0.65631692; 0.65846616; 0.65606257; 1.0003877; 0.99673599
978.24000; 0.68988435; 0.65810460; 0.66212721; 1.0419212; 1.0482898
978.48000; 0.68325004; 0.66078515; 0.67154023; 1.0174372; 1.0339973
978.72000; 0.67844490; 0.65917946; 0.68901939; 0.98465284; 1.0292264
978.96000; 0.68769272; 0.65266727; 0.71045492; 0.96796110; 1.0536651
979.20000; 0.70099126; 0.64847651; 0.72532570; 0.96645033; 1.0809817
979.44000; 0.69521920; 0.65133313; 0.72822865; 0.95467159; 1.0673788
979.68000; 0.68499878; 0.65743775; 0.72311690; 0.94728636; 1.0419219
979.92000; 0.69209855; 0.66343217; 0.71701347; 0.96525181; 1.0432092
980.16000; 0.68435974; 0.67409112; 0.71246048; 0.96055818; 1.0152333
980.40000; 0.69476631; 0.69349884; 0.70745148; 0.98206920; 1.0018277
980.64000; 0.69207629; 0.71504825; 0.70202801; 0.98582432; 0.96787355
980.88000; 0.68928476; 0.72766774; 0.70090824; 0.98341654; 0.94725205
981.12000; 0.69643436; 0.72794732; 0.70735619; 0.98455966; 0.95670984
981.36000; 0.70167012; 0.72170963; 0.71873865; 0.97625210; 0.97223328
981.60000; 0.70098972; 0.71588997; 0.73036761; 0.95977657; 0.97918639
981.84000; 0.69759823; 0.71162361; 0.73908906; 0.94386221; 0.98029102
982.08000; 0.70497111; 0.70628134; 0.74227304; 0.94974635; 0.99814489
