wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.425 nm, FWHM =  1.095 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.425 nm, FWHM =  1.095 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
852.96000; 0.73358174; 0.88106372; 0.72662029; 1.0095806; 0.83260918
853.20000; 0.76741983; 0.86604103; 0.76191656; 1.0072229; 0.88612410
853.44000; 0.80526003; 0.83590697; 0.80677251; 0.99812528; 0.96333691
853.68000; 0.83535817; 0.79069871; 0.84444418; 0.98924025; 1.0564810
853.92000; 0.85368511; 0.74389856; 0.86869133; 0.98272549; 1.1475827
854.16000; 0.86627321; 0.71865722; 0.88228832; 0.98184821; 1.2054053
854.40000; 0.88149844; 0.73011688; 0.89042952; 0.98996992; 1.2073388
854.64000; 0.88486830; 0.77091119; 0.89626575; 0.98728340; 1.1478213
854.88000; 0.88898014; 0.81837830; 0.90043525; 0.98727825; 1.0862704
855.12000; 0.89399690; 0.85433098; 0.90257443; 0.99049660; 1.0464292
855.36000; 0.89862181; 0.87484787; 0.90263751; 0.99555114; 1.0271749
855.60000; 0.89678174; 0.88535752; 0.90127242; 0.99501739; 1.0129035
855.84000; 0.89424627; 0.89196999; 0.89935856; 0.99431563; 1.0025520
856.08000; 0.89660752; 0.89734115; 0.89724200; 0.99929286; 0.99918244
856.32000; 0.89599416; 0.90135025; 0.89463354; 1.0015209; 0.99405770
856.56000; 0.89263293; 0.90325283; 0.89148693; 1.0012855; 0.98824261
856.80000; 0.89032305; 0.90296794; 0.88864354; 1.0018900; 0.98599631
857.04000; 0.88869113; 0.90130922; 0.88717189; 1.0017125; 0.98600026
857.28000; 0.88723289; 0.89940144; 0.88726712; 0.99996142; 0.98647039
857.52000; 0.88425983; 0.89757940; 0.88812841; 0.99564412; 0.98516056
857.76000; 0.88052538; 0.89516007; 0.88879878; 0.99069149; 0.98365132
858.00000; 0.88267824; 0.89186219; 0.88898969; 0.99290042; 0.98970250
858.24000; 0.88229626; 0.88884009; 0.88916563; 0.99227437; 0.99263779
858.48000; 0.88116591; 0.88752283; 0.88983012; 0.99026307; 0.99283745
858.72000; 0.88518707; 0.88800847; 0.89072535; 0.99378228; 0.99682277
858.96000; 0.88759047; 0.88916524; 0.89087591; 0.99631213; 0.99822894
859.20000; 0.88582351; 0.88983818; 0.88952301; 0.99584103; 0.99548831
859.44000; 0.88002165; 0.88979040; 0.88698438; 0.99215011; 0.98902129
859.68000; 0.87819559; 0.88976277; 0.88453951; 0.99282799; 0.98699970
859.92000; 0.87957189; 0.89051488; 0.88343270; 0.99562977; 0.98771162
860.16000; 0.87838171; 0.89171850; 0.88396393; 0.99368501; 0.98504372
860.40000; 0.87907266; 0.89206674; 0.88578804; 0.99241875; 0.98543374
860.64000; 0.88521210; 0.89057985; 0.88838885; 0.99642414; 0.99397275
860.88000; 0.88745369; 0.88769086; 0.89127790; 0.99570930; 0.99973283
861.12000; 0.88545666; 0.88502102; 0.89372950; 0.99074347; 1.0004922
861.36000; 0.88473412; 0.88401900; 0.89501091; 0.98851770; 1.0008089
861.60000; 0.88771030; 0.88479023; 0.89512160; 0.99172035; 1.0033003
861.84000; 0.89009613; 0.88671663; 0.89489780; 0.99463439; 1.0038112
862.08000; 0.88887260; 0.88928727; 0.89508914; 0.99305484; 0.99953371
862.32000; 0.88573366; 0.89223141; 0.89548436; 0.98911125; 0.99271742
862.56000; 0.88441119; 0.89476649; 0.89508121; 0.98807927; 0.98842682
862.80000; 0.88075296; 0.89588447; 0.89297056; 0.98631802; 0.98310997
863.04000; 0.87242983; 0.89559774; 0.88894884; 0.98141736; 0.97413134
863.28000; 0.86447023; 0.89511476; 0.88318445; 0.97881053; 0.96576470
863.52000; 0.85910926; 0.89542997; 0.87482460; 0.98203600; 0.95943768
863.76000; 0.85316751; 0.89616498; 0.86061062; 0.99135136; 0.95202058
864.00000; 0.83342033; 0.89601152; 0.83602808; 0.99688079; 0.93014465
864.24000; 0.79496116; 0.89394299; 0.80050633; 0.99307292; 0.88927501
864.48000; 0.75625312; 0.88990794; 0.76299494; 0.99116401; 0.84981051
864.72000; 0.73921584; 0.88453522; 0.73986129; 0.99912760; 0.83571103
864.96000; 0.75016021; 0.87751806; 0.74293039; 1.0097315; 0.85486583
865.20000; 0.77567646; 0.86543689; 0.76888878; 1.0088279; 0.89628310
865.44000; 0.80299746; 0.84226799; 0.80254280; 1.0005665; 0.95337526
865.68000; 0.82176946; 0.80557332; 0.82999632; 0.99008807; 1.0201051
865.92000; 0.83282654; 0.76483782; 0.84695325; 0.98332055; 1.0888930
866.16000; 0.84330014; 0.74022537; 0.85624643; 0.98488018; 1.1392478
866.40000; 0.85288840; 0.74631749; 0.86132307; 0.99020732; 1.1427957
866.64000; 0.85508694; 0.77734131; 0.86310953; 0.99070502; 1.1000148
866.88000; 0.85345511; 0.81337837; 0.86130866; 0.99088184; 1.0492720
867.12000; 0.85292604; 0.83924922; 0.85720265; 0.99501096; 1.0162965
867.36000; 0.85297906; 0.85314290; 0.85444771; 0.99828117; 0.99980795
867.60000; 0.85440245; 0.86039089; 0.85633449; 0.99774382; 0.99303986
867.84000; 0.85895425; 0.86489721; 0.86249570; 0.99589395; 0.99312871
868.08000; 0.86354912; 0.86670536; 0.86950309; 0.99315244; 0.99635834
868.32000; 0.86505618; 0.86448268; 0.87455763; 0.98913571; 1.0006634
868.56000; 0.86586762; 0.85924048; 0.87736212; 0.98689880; 1.0077128
868.80000; 0.86744105; 0.85561938; 0.87864037; 0.98725381; 1.0138165
869.04000; 0.86686540; 0.85795498; 0.87844621; 0.98681671; 1.0103857
