wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.335 nm, FWHM =  0.971 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.335 nm, FWHM =  0.971 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
512.88000; 1.3873227; 1.4000317; 1.3566991; 1.0225721; 0.99092231
513.12000; 1.3912747; 1.4099420; 1.3575264; 1.0248602; 0.98676023
513.36000; 1.4000512; 1.4125341; 1.3666271; 1.0244574; 0.99116278
513.60000; 1.4072167; 1.4013698; 1.3794878; 1.0201009; 1.0041723
513.84000; 1.4111609; 1.3816116; 1.3942323; 1.0121419; 1.0213876
514.08000; 1.4161451; 1.3647304; 1.4090192; 1.0050573; 1.0376739
514.32000; 1.4173427; 1.3586917; 1.4173427; 1.0000000; 1.0431673
514.56000; 1.4054585; 1.3634279; 1.4079147; 0.99825545; 1.0308272
514.80000; 1.3697538; 1.3745173; 1.3712050; 0.99894161; 0.99653436
515.04000; 1.3041146; 1.3885358; 1.3089807; 0.99628251; 0.93920127
515.28000; 1.2344971; 1.4037631; 1.2397279; 0.99578069; 0.87941987
515.52000; 1.1903688; 1.4163448; 1.1914421; 0.99909912; 0.84045128
515.76000; 1.1851662; 1.4173427; 1.1851662; 1.0000000; 0.83618886
516.00000; 1.2222544; 1.3956747; 1.2204905; 1.0014453; 0.87574448
516.24000; 1.2725129; 1.3463238; 1.2688915; 1.0028540; 0.94517594
516.48000; 1.2952682; 1.2785917; 1.2899911; 1.0040909; 1.0130429
516.72000; 1.2808612; 1.2161712; 1.2730039; 1.0061723; 1.0531915
516.96000; 1.2565651; 1.1851662; 1.2473187; 1.0074130; 1.0602438
517.20000; 1.2553147; 1.1979028; 1.2507824; 1.0036236; 1.0479270
517.44000; 1.2806790; 1.2413516; 1.2825879; 0.99851173; 1.0316811
517.68000; 1.3103936; 1.2798035; 1.3140677; 0.99720404; 1.0239022
517.92000; 1.3327517; 1.2832192; 1.3303830; 1.0017804; 1.0386002
518.16000; 1.3476890; 1.2608802; 1.3404548; 1.0053969; 1.0688478
518.40000; 1.3661493; 1.2469535; 1.3546810; 1.0084657; 1.0955896
518.64000; 1.3749731; 1.2641067; 1.3695928; 1.0039283; 1.0877034
518.88000; 1.3737702; 1.2974649; 1.3756855; 0.99860773; 1.0588111
519.12000; 1.3609893; 1.3227900; 1.3733528; 0.99099757; 1.0288778
519.36000; 1.3553622; 1.3361486; 1.3739558; 0.98646710; 1.0143798
519.60000; 1.3635941; 1.3482215; 1.3843441; 0.98501098; 1.0114021
519.84000; 1.3765294; 1.3634680; 1.3981816; 0.98451401; 1.0095795
520.08000; 1.3868857; 1.3750059; 1.4072078; 0.98555857; 1.0086398
520.32000; 1.3942623; 1.3771540; 1.4122508; 0.98726253; 1.0124230
520.56000; 1.3969460; 1.3756408; 1.4148626; 0.98733684; 1.0154874
520.80000; 1.3905675; 1.3806890; 1.4081475; 0.98751549; 1.0071548
521.04000; 1.3748183; 1.3932625; 1.3882600; 0.99031761; 0.98676184
