wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.644 nm, FWHM =  0.881 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
937.44000; 0.57413038; 0.36328552; 0.52162294
937.68000; 0.60191704; 0.36507803; 0.53892264
937.92000; 0.61048250; 0.36993273; 0.53294695
938.16000; 0.60008151; 0.38627419; 0.50789711
938.40000; 0.58036388; 0.41542948; 0.47971672
938.64000; 0.57192094; 0.45220405; 0.46384236
938.88000; 0.57230552; 0.48950942; 0.45945915
939.12000; 0.55908218; 0.51878159; 0.45711961
939.36000; 0.55239300; 0.53142342; 0.45699695
939.60000; 0.55298299; 0.52403258; 0.46438378
939.84000; 0.55831572; 0.50245816; 0.47413895
940.08000; 0.56255957; 0.47939529; 0.47720835
940.32000; 0.56381439; 0.46466231; 0.47239273
940.56000; 0.54612995; 0.45836971; 0.45899839
940.80000; 0.50996571; 0.45641369; 0.43539123
941.04000; 0.48249525; 0.45837969; 0.41473083
941.28000; 0.47767616; 0.46477788; 0.41962083
941.52000; 0.49489135; 0.47148855; 0.44725160
941.76000; 0.50538845; 0.47294197; 0.46202640
942.00000; 0.48777017; 0.46650822; 0.44049329
942.24000; 0.45309761; 0.45157621; 0.39924683
942.48000; 0.43151695; 0.43196619; 0.37757891
942.72000; 0.44923605; 0.41999888; 0.39355411
942.96000; 0.49451196; 0.42655835; 0.43145410
943.20000; 0.52473184; 0.44348241; 0.46011726
943.44000; 0.52780434; 0.44770475; 0.45978592
943.68000; 0.51290825; 0.42813839; 0.43553447
943.92000; 0.48771364; 0.39915674; 0.40869937
944.16000; 0.47422648; 0.38688611; 0.39678251
944.40000; 0.47718915; 0.40180982; 0.40277281
944.64000; 0.49114091; 0.43073825; 0.41829761
944.88000; 0.50381117; 0.45070986; 0.43140764
945.12000; 0.51475970; 0.44851413; 0.43830738
945.36000; 0.53083266; 0.42916838; 0.44367428
945.60000; 0.53605152; 0.40861203; 0.44675705
945.84000; 0.53200783; 0.39981036; 0.44227769
946.08000; 0.51970151; 0.40496563; 0.43132004
946.32000; 0.50978675; 0.41736731; 0.42242706
946.56000; 0.51364598; 0.42888986; 0.42819047
946.80000; 0.54112417; 0.43662509; 0.45334249
947.04000; 0.57730672; 0.44142302; 0.48360137
947.28000; 0.58194856; 0.44226866; 0.49382863
947.52000; 0.54362403; 0.43728236; 0.47029520
947.76000; 0.49435043; 0.42897440; 0.42671790
948.00000; 0.47047868; 0.42534922; 0.39162877
948.24000; 0.46114617; 0.43477853; 0.38461095
948.48000; 0.48905107; 0.45684659; 0.41029388
948.72000; 0.54229993; 0.47804409; 0.45837024
948.96000; 0.59904555; 0.48041624; 0.50593901
949.20000; 0.63383130; 0.45759700; 0.53116748
949.44000; 0.62916928; 0.42215053; 0.52433457
949.68000; 0.59047921; 0.39586242; 0.48963497
949.92000; 0.54404676; 0.39459257; 0.44368034
950.16000; 0.51282127; 0.42080484; 0.40699602
950.40000; 0.49223862; 0.46326654; 0.39158211
950.64000; 0.50411623; 0.50247924; 0.39703103
950.88000; 0.50981380; 0.52089844; 0.41615880
951.12000; 0.53871355; 0.51127465; 0.44208752
951.36000; 0.56775755; 0.47904924; 0.46868397
951.60000; 0.59370413; 0.43919558; 0.48754457
951.84000; 0.60404946; 0.40816271; 0.49381247
952.08000; 0.58512895; 0.39543430; 0.48991191
952.32000; 0.57023126; 0.40109249; 0.47695085
952.56000; 0.56178781; 0.41959966; 0.45863202
952.80000; 0.55400209; 0.44417847; 0.44804147
953.04000; 0.55378429; 0.46783644; 0.45227774
953.28000; 0.56165492; 0.48396035; 0.45725078
953.52000; 0.55766505; 0.48919620; 0.44730125
953.76000; 0.53499809; 0.48446069; 0.43272814
954.00000; 0.53976711; 0.47193782; 0.43667399
954.24000; 0.54944744; 0.45780234; 0.45615305
954.48000; 0.56261536; 0.45046586; 0.46309352
954.72000; 0.54308454; 0.45113774; 0.45015375
954.96000; 0.53960748; 0.45062380; 0.44364785
955.20000; 0.56346437; 0.44287453; 0.46517947
955.44000; 0.60881700; 0.43610755; 0.50785197
955.68000; 0.63429148; 0.44095783; 0.54628635
955.92000; 0.63520689; 0.45217440; 0.55675459
956.16000; 0.61794233; 0.45525383; 0.53911181
956.40000; 0.60349564; 0.44984826; 0.51738600
956.64000; 0.59955330; 0.45251515; 0.50586874
956.88000; 0.58799782; 0.47529415; 0.49075106
957.12000; 0.56240259; 0.51112839; 0.46190975
957.36000; 0.53940430; 0.54017905; 0.43688388
957.60000; 0.54357349; 0.54719979; 0.43606759
957.84000; 0.57114656; 0.53469597; 0.45718258
958.08000; 0.58314159; 0.51719029; 0.48478330
958.32000; 0.59776053; 0.50163760; 0.50623304
958.56000; 0.61876088; 0.48244375; 0.51347550
958.80000; 0.62063189; 0.45837022; 0.50948452
959.04000; 0.62244098; 0.44139165; 0.51114332
959.28000; 0.65137676; 0.44303286; 0.52709967
959.52000; 0.66175742; 0.46137562; 0.54410536
959.76000; 0.66143282; 0.48501517; 0.54569901
960.00000; 0.64001813; 0.50278526; 0.52940220
960.24000; 0.61617389; 0.50975190; 0.50414946
960.48000; 0.61101004; 0.51080264; 0.48536879
960.72000; 0.61552481; 0.51631439; 0.48842931
960.96000; 0.62632818; 0.52912646; 0.51785788
961.20000; 0.64066490; 0.54002013; 0.56117696
961.44000; 0.64882120; 0.53848697; 0.59069785
961.68000; 0.64421649; 0.52324401; 0.58439137
961.92000; 0.63450009; 0.50289407; 0.55439308
962.16000; 0.62809245; 0.49105266; 0.53519969
962.40000; 0.61808435; 0.49887052; 0.53800268
962.64000; 0.61693474; 0.52689354; 0.54663647
962.88000; 0.63283624; 0.56139741; 0.55122780
963.12000; 0.65078434; 0.58109649; 0.55740879
963.36000; 0.66857706; 0.57500208; 0.56546735
963.60000; 0.68328636; 0.55465976; 0.56951114
963.84000; 0.68359391; 0.54101089; 0.56770686
964.08000; 0.67143050; 0.54081688; 0.55815558
964.32000; 0.65608609; 0.54662857; 0.54084037
964.56000; 0.64170799; 0.55262718; 0.52837486
964.80000; 0.64241962; 0.55910094; 0.53616500
965.04000; 0.66334308; 0.56527822; 0.56483759
965.28000; 0.68471344; 0.56789694; 0.60666881
965.52000; 0.70913769; 0.56444104; 0.65350224
965.76000; 0.72765313; 0.55409944; 0.68844699
966.00000; 0.72472368; 0.54077085; 0.69333384
966.24000; 0.72202588; 0.53490158; 0.67428168
966.48000; 0.71854944; 0.54606324; 0.66016463
966.72000; 0.72379927; 0.57510102; 0.66683142
966.96000; 0.72377211; 0.61564162; 0.68205152
967.20000; 0.73344768; 0.65670500; 0.69089453
967.44000; 0.72848241; 0.68359852; 0.69347226
967.68000; 0.73818054; 0.68732381; 0.69418391
967.92000; 0.74227304; 0.67604742; 0.69012993
968.16000; 0.73145118; 0.66839708; 0.67972704
968.40000; 0.72499904; 0.67333217; 0.67443992
968.64000; 0.71871818; 0.68425196; 0.68474829
968.88000; 0.72307812; 0.69223752; 0.70185888
969.12000; 0.72997492; 0.69544190; 0.71061837
969.36000; 0.72908350; 0.69481753; 0.70799891
969.60000; 0.72513277; 0.68985283; 0.70009582
969.84000; 0.72248647; 0.68307151; 0.69531707
970.08000; 0.73436308; 0.68222531; 0.69616310
970.32000; 0.72954291; 0.69126044; 0.69201370
970.56000; 0.72094072; 0.70367908; 0.67585383
970.80000; 0.72073511; 0.71018543; 0.65977003
971.04000; 0.71416272; 0.70842669; 0.65558457
971.28000; 0.69046609; 0.70297569; 0.65518894
971.52000; 0.67337276; 0.69920223; 0.64281721
971.76000; 0.66350896; 0.69664830; 0.61911197
972.00000; 0.66120272; 0.68937892; 0.60455201
972.24000; 0.68140440; 0.67607380; 0.61132708
972.48000; 0.68367249; 0.66402412; 0.62585601
972.72000; 0.67241213; 0.65801178; 0.63550000
972.96000; 0.68675773; 0.65212923; 0.63946252
973.20000; 0.68619431; 0.63861198; 0.63964713
973.44000; 0.68959868; 0.62105520; 0.63432480
973.68000; 0.67003258; 0.61200914; 0.62335150
973.92000; 0.64530369; 0.61680453; 0.61237505
974.16000; 0.64877598; 0.62741567; 0.60858934
974.40000; 0.68466939; 0.63612921; 0.61254633
974.64000; 0.68320307; 0.63993568; 0.62442990
974.88000; 0.69486561; 0.63893690; 0.64815369
975.12000; 0.70328262; 0.63286799; 0.67785334
975.36000; 0.70372115; 0.62330362; 0.69701088
975.60000; 0.71277896; 0.61498544; 0.69643113
975.84000; 0.70858206; 0.61258068; 0.68176563
976.08000; 0.69121035; 0.61802700; 0.66440571
976.32000; 0.67100857; 0.63251383; 0.65359325
976.56000; 0.67480571; 0.65554542; 0.65385664
976.80000; 0.67571739; 0.67991226; 0.66033519
977.04000; 0.67317664; 0.69429755; 0.66088828
977.28000; 0.66613162; 0.69321133; 0.65135495
977.52000; 0.65991362; 0.68099333; 0.64317438
977.76000; 0.65861182; 0.66682762; 0.64705164
978.00000; 0.65631692; 0.65846616; 0.65595683
978.24000; 0.68988435; 0.65810460; 0.65941739
978.48000; 0.68325004; 0.66078515; 0.66526762
978.72000; 0.67844490; 0.65917946; 0.68558916
978.96000; 0.68769272; 0.65266727; 0.71277210
979.20000; 0.70099126; 0.64847651; 0.72893867
979.44000; 0.69521920; 0.65133313; 0.72819051
979.68000; 0.68499878; 0.65743775; 0.71905097
979.92000; 0.69209855; 0.66343217; 0.71235522
980.16000; 0.68435974; 0.67409112; 0.71000778
980.40000; 0.69476631; 0.69349884; 0.70533665
980.64000; 0.69207629; 0.71504825; 0.69686952
980.88000; 0.68928476; 0.72766774; 0.69430267
981.12000; 0.69643436; 0.72794732; 0.70328719
981.36000; 0.70167012; 0.72170963; 0.71695674
981.60000; 0.70098972; 0.71588997; 0.72893847
981.84000; 0.69759823; 0.71162361; 0.73843070
982.08000; 0.70497111; 0.70628134; 0.74227304
