wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.433 nm, FWHM =  1.269 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
367.20000; 0.70350659; 0.74819741; 0.69136909
367.44000; 0.72610462; 0.74254529; 0.70701174
367.68000; 0.74293123; 0.72549113; 0.72913479
367.92000; 0.75306592; 0.70416249; 0.74940368
368.16000; 0.75205131; 0.68678348; 0.75867832
368.40000; 0.73653290; 0.67719683; 0.75112407
368.64000; 0.70858892; 0.68023569; 0.72798753
368.88000; 0.68941027; 0.70050952; 0.69943264
369.12000; 0.69108628; 0.73302029; 0.68111176
369.36000; 0.71221990; 0.76373055; 0.68415931
369.60000; 0.73344228; 0.77964556; 0.70484195
369.84000; 0.73151878; 0.77249484; 0.72464744
370.08000; 0.70076026; 0.73891120; 0.72415915
370.32000; 0.65926246; 0.68888256; 0.69945197
370.56000; 0.64265480; 0.65150865; 0.66462703
370.80000; 0.65285811; 0.65754775; 0.63730180
371.04000; 0.65983782; 0.70725813; 0.62210158
371.28000; 0.64411856; 0.75951981; 0.60900943
371.52000; 0.61163490; 0.76404512; 0.58683385
371.76000; 0.58381984; 0.71162504; 0.55650220
372.00000; 0.58221438; 0.64573666; 0.53026234
372.24000; 0.60234532; 0.61525021; 0.51824890
372.48000; 0.62179028; 0.62336098; 0.51770048
372.72000; 0.62469470; 0.63214513; 0.51759562
372.96000; 0.60800659; 0.60747622; 0.51354444
373.20000; 0.62020090; 0.55310731; 0.51446783
373.44000; 0.66981602; 0.50744637; 0.53308097
373.68000; 0.71821248; 0.50351461; 0.57104865
373.92000; 0.74097559; 0.52898502; 0.61425759
374.16000; 0.73737215; 0.53965904; 0.64515317
374.40000; 0.73563856; 0.51619013; 0.65731086
374.64000; 0.74292563; 0.49078228; 0.65812270
374.88000; 0.75671907; 0.50560032; 0.66050867
375.12000; 0.78009013; 0.56959545; 0.67447061
375.36000; 0.81494269; 0.64169195; 0.70424788
375.60000; 0.85804594; 0.67703981; 0.74860972
375.84000; 0.88762939; 0.67185692; 0.80134280
376.08000; 0.91069787; 0.65471311; 0.85219059
376.32000; 0.92055248; 0.64872139; 0.88893869
376.56000; 0.90133656; 0.66006285; 0.90056945
376.80000; 0.86925654; 0.69055919; 0.88147454
377.04000; 0.82849437; 0.74102759; 0.83529697
377.28000; 0.78915968; 0.80453381; 0.77478984
377.52000; 0.76458442; 0.86736111; 0.71627991
377.76000; 0.75613821; 0.91552777; 0.67297604
378.00000; 0.75402988; 0.93487763; 0.65216477
378.24000; 0.76213426; 0.91242151; 0.65555035
378.48000; 0.81121658; 0.84922271; 0.67884532
378.72000; 0.83646485; 0.76804708; 0.71102486
378.96000; 0.83864106; 0.69756128; 0.73720566
379.20000; 0.82216260; 0.65117320; 0.74513662
379.44000; 0.79454484; 0.62926640; 0.73025046
379.68000; 0.75082146; 0.63469824; 0.69581991
379.92000; 0.69536684; 0.67024288; 0.64946515
380.16000; 0.64692491; 0.72211994; 0.59894558
380.40000; 0.61464402; 0.76264029; 0.54952974
380.64000; 0.58530824; 0.77279994; 0.50403380
380.88000; 0.55549113; 0.75164228; 0.46439265
381.12000; 0.52698398; 0.70744869; 0.43236574
381.36000; 0.52717991; 0.65220655; 0.40892194
381.60000; 0.53333172; 0.59781838; 0.39423725
381.84000; 0.54640717; 0.54854331; 0.38926888
382.08000; 0.57195453; 0.50246280; 0.39695983
382.32000; 0.60840892; 0.46050640; 0.42063012
382.56000; 0.65527762; 0.42776907; 0.45994582
382.80000; 0.70601742; 0.40647375; 0.50791840
383.04000; 0.73959388; 0.39289523; 0.55235143
383.28000; 0.73624745; 0.38438556; 0.58142522
383.52000; 0.71366287; 0.38601479; 0.58941616
383.76000; 0.70949733; 0.40750162; 0.57920311
384.00000; 0.68316828; 0.45422594; 0.55926296
384.24000; 0.68325523; 0.51791504; 0.54248503
384.48000; 0.70005462; 0.57679772; 0.53907918
384.72000; 0.71318295; 0.61068863; 0.54988579
384.96000; 0.71743351; 0.61446093; 0.56560847
385.20000; 0.70880354; 0.59391316; 0.57478800
385.44000; 0.69315436; 0.55865989; 0.57333270
385.68000; 0.68614882; 0.52671578; 0.56573401
385.92000; 0.69126697; 0.52106859; 0.55815938
386.16000; 0.68714799; 0.54814737; 0.55292867
386.40000; 0.66900935; 0.58375392; 0.54999635
386.64000; 0.66959134; 0.59629480; 0.55129140
386.88000; 0.68299053; 0.58200246; 0.56188365
387.12000; 0.70061396; 0.56383022; 0.58721203
387.36000; 0.72164773; 0.55788352; 0.62889884
387.60000; 0.75430696; 0.55745894; 0.68178028
387.84000; 0.78332940; 0.55250163; 0.73476638
388.08000; 0.79022125; 0.54660100; 0.77628985
388.32000; 0.78026452; 0.55000948; 0.80102733
388.56000; 0.77364911; 0.57160804; 0.81296034
388.80000; 0.77371030; 0.61795674; 0.82250266
389.04000; 0.78267819; 0.68514967; 0.83921402
389.28000; 0.79366249; 0.75343827; 0.86451178
389.52000; 0.79768256; 0.80064227; 0.88963969
389.76000; 0.79576457; 0.81851452; 0.90085954
390.00000; 0.75576556; 0.81525628; 0.88792015
390.24000; 0.70600348; 0.81026970; 0.84905993
390.48000; 0.65136654; 0.82406087; 0.78907315
390.72000; 0.59082783; 0.86196212; 0.71334590
390.96000; 0.52680121; 0.90638750; 0.62476421
391.20000; 0.45950419; 0.92995296; 0.52759675
391.44000; 0.40550729; 0.91585911; 0.43419431
391.68000; 0.38122755; 0.86674962; 0.36552624
391.92000; 0.41219470; 0.79868091; 0.34198599
392.16000; 0.47640955; 0.72439866; 0.37122398
392.40000; 0.55091137; 0.63965568; 0.44344036
392.64000; 0.61383445; 0.53328639; 0.53771963
392.88000; 0.66832210; 0.41393205; 0.63321120
393.12000; 0.71471900; 0.31796414; 0.71627253
393.36000; 0.74369752; 0.28597277; 0.78043873
393.60000; 0.74873726; 0.33185693; 0.82115210
393.84000; 0.73209631; 0.43306699; 0.83828339
394.08000; 0.69589950; 0.55017957; 0.82422640
394.32000; 0.64113461; 0.65506010; 0.77463154
394.56000; 0.56416696; 0.73919439; 0.69192727
394.80000; 0.50006568; 0.80291800; 0.59072843
395.04000; 0.45929015; 0.84511344; 0.49778855
395.28000; 0.46702863; 0.86752364; 0.44394704
395.52000; 0.51929431; 0.86083348; 0.45094500
395.76000; 0.60583241; 0.81291913; 0.52058510
396.00000; 0.70660657; 0.71707880; 0.63366299
396.24000; 0.79193118; 0.58635868; 0.76009903
396.48000; 0.84586717; 0.45709009; 0.87370051
396.72000; 0.88249176; 0.37719963; 0.96183804
396.96000; 0.91139872; 0.38381269; 1.0248959
397.20000; 0.93054648; 0.48036795; 1.0686795
397.44000; 0.93250103; 0.63220181; 1.0976994
397.68000; 0.94519403; 0.78791819; 1.1143472
397.92000; 0.96095488; 0.90930064; 1.1218980
398.16000; 0.97032197; 0.98801286; 1.1256639
398.40000; 0.97336291; 1.0389620; 1.1301739
398.64000; 0.97942554; 1.0781920; 1.1362182
398.88000; 0.98759116; 1.1080655; 1.1418712
399.12000; 0.99580385; 1.1224266; 1.1458650
399.36000; 1.0127845; 1.1213960; 1.1487536
399.60000; 1.0280320; 1.1173376; 1.1513657
399.84000; 1.0418315; 1.1227228; 1.1537439
400.08000; 1.0408202; 1.1347375; 1.1556961
400.32000; 1.0401972; 1.1418109; 1.1571747
400.56000; 1.0462928; 1.1423745; 1.1576605
400.80000; 1.0531385; 1.1438050; 1.1558259
401.04000; 1.0524574; 1.1478927; 1.1505586
401.28000; 1.0388977; 1.1507280; 1.1427714
401.52000; 1.0206227; 1.1516013; 1.1359739
401.76000; 1.0256789; 1.1530901; 1.1336728
402.00000; 1.0655125; 1.1556132; 1.1348529
402.24000; 1.0922556; 1.1561512; 1.1329091
402.48000; 1.0949519; 1.1509958; 1.1215789
402.72000; 1.0754252; 1.1386500; 1.1029136
402.96000; 1.0510993; 1.1243759; 1.0877111
403.20000; 1.0770303; 1.1208448; 1.0861879
403.44000; 1.1177932; 1.1332984; 1.0982918
403.68000; 1.1310068; 1.1451840; 1.1140496
403.92000; 1.1191232; 1.1326558; 1.1225340
404.16000; 1.1080036; 1.0950757; 1.1201452
404.40000; 1.1117236; 1.0615471; 1.1079377
404.64000; 1.1216300; 1.0619191; 1.0902891
404.88000; 1.1247880; 1.0934159; 1.0724861
405.12000; 1.1315890; 1.1247396; 1.0597063
405.36000; 1.1733081; 1.1336641; 1.0549763
405.60000; 1.1844296; 1.1251578; 1.0581372
405.84000; 1.1835997; 1.1094197; 1.0676341
406.08000; 1.1767665; 1.0876488; 1.0828930
406.32000; 1.2041520; 1.0625548; 1.1043694
406.56000; 1.2459330; 1.0458628; 1.1317525
406.80000; 1.2754978; 1.0439883; 1.1628126
407.04000; 1.2812899; 1.0512112; 1.1934635
407.28000; 1.2771940; 1.0607930; 1.2177166
407.52000; 1.2766343; 1.0734085; 1.2278731
407.76000; 1.2346317; 1.0943646; 1.2171918
408.00000; 1.1757110; 1.1248134; 1.1851077
408.24000; 1.1243925; 1.1593439; 1.1412005
408.48000; 1.0918301; 1.1939725; 1.1033017
408.72000; 1.1170407; 1.2262604; 1.0888692
408.96000; 1.1563795; 1.2462535; 1.1048868
409.20000; 1.1899612; 1.2388552; 1.1443487
409.44000; 1.2266031; 1.1967854; 1.1920954
409.68000; 1.2610929; 1.1303497; 1.2340628
409.92000; 1.2777377; 1.0687112; 1.2623264
410.16000; 1.2743835; 1.0460731; 1.2746957
410.40000; 1.2604071; 1.0753975; 1.2725569
410.64000; 1.2503996; 1.1370709; 1.2593041
410.88000; 1.2438216; 1.1996532; 1.2390904
411.12000; 1.2311890; 1.2458401; 1.2160023
411.36000; 1.2124168; 1.2736714; 1.1943428
411.60000; 1.1996920; 1.2839917; 1.1789093
411.84000; 1.2088973; 1.2775186; 1.1731287
412.08000; 1.2250488; 1.2591354; 1.1759937
412.32000; 1.2350740; 1.2357053; 1.1821660
412.56000; 1.2333971; 1.2101581; 1.1868257
412.80000; 1.2236492; 1.1833211; 1.1901105
413.04000; 1.2172354; 1.1615876; 1.1955983
413.28000; 1.2105291; 1.1562008; 1.2051470
413.52000; 1.2097655; 1.1691246; 1.2170596
413.76000; 1.2148336; 1.1847488; 1.2291283
414.00000; 1.2039676; 1.1869200; 1.2412926
414.24000; 1.2288931; 1.1806457; 1.2535162
414.48000; 1.2576412; 1.1833113; 1.2646806
414.72000; 1.2785297; 1.1988546; 1.2687764
414.96000; 1.2753243; 1.2154411; 1.2605025
415.20000; 1.2432236; 1.2250656; 1.2391337
415.44000; 1.2057284; 1.2329865; 1.2101210
415.68000; 1.1880709; 1.2468173; 1.1828164
415.92000; 1.1833686; 1.2662262; 1.1656933
416.16000; 1.1908921; 1.2784173; 1.1617556
416.40000; 1.2009674; 1.2712202; 1.1671919
416.64000; 1.2051527; 1.2427866; 1.1745352
416.88000; 1.2099226; 1.2021049; 1.1777190
417.12000; 1.2258988; 1.1640974; 1.1744731
417.36000; 1.2340933; 1.1435554; 1.1646099
417.60000; 1.2340739; 1.1463248; 1.1477757
417.84000; 1.2268290; 1.1633885; 1.1247268
418.08000; 1.2164686; 1.1780448; 1.1008840
418.32000; 1.2109678; 1.1806655; 1.0866577
418.56000; 1.2167499; 1.1744638; 1.0918927
418.80000; 1.2424517; 1.1660583; 1.1183893
419.04000; 1.2871262; 1.1527659; 1.1570730
419.28000; 1.3124694; 1.1257768; 1.1927939
419.52000; 1.3130420; 1.0877350; 1.2135900
419.76000; 1.3061072; 1.0587755; 1.2171741
420.00000; 1.2728235; 1.0609666; 1.2091067
420.24000; 1.2532509; 1.1000203; 1.1947684
420.48000; 1.2348278; 1.1598266; 1.1741904
420.72000; 1.2010389; 1.2112795; 1.1459830
420.96000; 1.1669059; 1.2316708; 1.1149718
421.20000; 1.1577412; 1.2218165; 1.0921458
421.44000; 1.1809928; 1.2031968; 1.0852547
421.68000; 1.2228503; 1.1930887; 1.0917309
421.92000; 1.2380789; 1.1829553; 1.1028948
422.16000; 1.2384888; 1.1510718; 1.1131175
422.40000; 1.2522225; 1.0996135; 1.1222254
422.64000; 1.2463401; 1.0626316; 1.1305076
422.88000; 1.2478371; 1.0648312; 1.1354515
423.12000; 1.2512801; 1.0898990; 1.1347219
423.36000; 1.2429806; 1.1066339; 1.1299858
423.60000; 1.2294715; 1.1095380; 1.1255765
423.84000; 1.2202460; 1.1151652; 1.1240867
424.08000; 1.2188021; 1.1302734; 1.1250240
424.32000; 1.2358700; 1.1417363; 1.1270930
424.56000; 1.2395714; 1.1370878; 1.1293358
424.80000; 1.2297559; 1.1229405; 1.1285660
425.04000; 1.2290512; 1.1155653; 1.1188365
425.28000; 1.2059904; 1.1187554; 1.0969117
425.52000; 1.1807955; 1.1223256; 1.0682580
425.76000; 1.1555309; 1.1215352; 1.0449920
426.00000; 1.1544611; 1.1242921; 1.0360722
426.24000; 1.1806634; 1.1341217; 1.0397817
426.48000; 1.2044092; 1.1342846; 1.0458461
426.72000; 1.1985389; 1.1055565; 1.0438157
426.96000; 1.1703420; 1.0561298; 1.0294363
427.20000; 1.1420902; 1.0186405; 1.0049555
427.44000; 1.1020521; 1.0154930; 0.97481269
427.68000; 1.0801560; 1.0369296; 0.94059613
427.92000; 1.0551132; 1.0564452; 0.89969336
428.16000; 1.0024515; 1.0570458; 0.84953022
428.40000; 0.94351100; 1.0372766; 0.79343590
428.64000; 0.90505077; 1.0048434; 0.74187709
428.88000; 0.89319536; 0.97171473; 0.70843582
429.12000; 0.90595129; 0.94401059; 0.70550638
429.36000; 0.94768389; 0.91173826; 0.74185168
429.60000; 1.0179530; 0.85933185; 0.81871248
429.84000; 1.1047983; 0.78897213; 0.92380792
430.08000; 1.2035401; 0.72241194; 1.0303699
430.32000; 1.2551287; 0.67945641; 1.1082735
430.56000; 1.2511441; 0.66832773; 1.1426286
430.80000; 1.2107213; 0.69833717; 1.1441447
431.04000; 1.1971097; 0.78356098; 1.1395956
431.28000; 1.2110016; 0.92058692; 1.1489721
431.52000; 1.2248939; 1.0690312; 1.1699672
431.76000; 1.2207444; 1.1680691; 1.1837298
432.00000; 1.1889548; 1.1826905; 1.1749847
432.24000; 1.1367158; 1.1383134; 1.1469575
432.48000; 1.1008917; 1.1025775; 1.1182621
432.72000; 1.1200246; 1.1216852; 1.1063671
432.96000; 1.1672626; 1.1782642; 1.1142078
433.20000; 1.1997604; 1.2168783; 1.1321459
433.44000; 1.2112555; 1.2002957; 1.1508761
433.68000; 1.2133018; 1.1399939; 1.1701434
433.92000; 1.2173852; 1.0842396; 1.1952532
434.16000; 1.2406281; 1.0739128; 1.2280416
434.40000; 1.2616470; 1.1044626; 1.2629819
434.64000; 1.2788385; 1.1380651; 1.2897845
434.88000; 1.2947966; 1.1510199; 1.3033988
435.12000; 1.2971798; 1.1560915; 1.3000501
435.36000; 1.2769332; 1.1777584; 1.2832216
435.60000; 1.2470573; 1.2202046; 1.2598923
435.84000; 1.2162102; 1.2674815; 1.2359603
436.08000; 1.1994878; 1.3018134; 1.2123162
436.32000; 1.1836885; 1.3171994; 1.1856607
436.56000; 1.1623254; 1.3088765; 1.1547766
436.80000; 1.1391428; 1.2821821; 1.1261826
437.04000; 1.1503424; 1.2501411; 1.1115604
437.28000; 1.1895857; 1.2255540; 1.1182200
437.52000; 1.2244951; 1.2105777; 1.1427173
437.76000; 1.2548674; 1.1916195; 1.1738143
438.00000; 1.2877138; 1.1530894; 1.2002647
438.24000; 1.3049684; 1.1042837; 1.2161742
438.48000; 1.3002342; 1.0781017; 1.2221572
438.72000; 1.2861871; 1.0933352; 1.2239467
438.96000; 1.2919044; 1.1354797; 1.2290470
439.20000; 1.2952653; 1.1790211; 1.2420763
439.44000; 1.3368728; 1.2097298; 1.2620490
439.68000; 1.3527947; 1.2239077; 1.2845150
439.92000; 1.3711461; 1.2226892; 1.3061021
440.16000; 1.3829990; 1.2137398; 1.3258198
440.40000; 1.3772456; 1.2117189; 1.3423583
440.64000; 1.3688598; 1.2278600; 1.3525924
440.88000; 1.3638813; 1.2570961; 1.3541008
441.12000; 1.3522923; 1.2834168; 1.3481278
441.36000; 1.3458176; 1.3012605; 1.3392090
441.60000; 1.3345193; 1.3199596; 1.3323874
441.84000; 1.3397605; 1.3427492; 1.3307626
442.08000; 1.3525647; 1.3579073; 1.3344963
442.32000; 1.3558326; 1.3565073; 1.3414015
442.56000; 1.3432156; 1.3435714; 1.3487141
442.80000; 1.3586069; 1.3289409; 1.3543042
443.04000; 1.3705314; 1.3190163; 1.3559756
443.28000; 1.3791376; 1.3175134; 1.3506376
443.52000; 1.3674068; 1.3249968; 1.3361089
443.76000; 1.3292387; 1.3360582; 1.3145885
444.00000; 1.3038352; 1.3440966; 1.2936471
444.24000; 1.2991760; 1.3496618; 1.2827053
444.48000; 1.2955220; 1.3555257; 1.2875850
444.72000; 1.3143166; 1.3557025; 1.3075106
444.96000; 1.3539785; 1.3400172; 1.3353140
445.20000; 1.3897504; 1.3083860; 1.3668176
445.44000; 1.4053179; 1.2746593; 1.3960513
445.68000; 1.4294457; 1.2568138; 1.4198794
445.92000; 1.4558615; 1.2644628; 1.4355782
446.16000; 1.4670909; 1.2936739; 1.4414470
446.40000; 1.4631119; 1.3297170; 1.4389207
446.64000; 1.4594442; 1.3643748; 1.4325884
446.88000; 1.4571482; 1.3937877; 1.4270143
447.12000; 1.4416478; 1.4202391; 1.4239621
447.36000; 1.4444512; 1.4399110; 1.4233223
447.60000; 1.4638433; 1.4445458; 1.4260315
447.84000; 1.4520877; 1.4340816; 1.4349910
448.08000; 1.4429662; 1.4205632; 1.4530079
448.32000; 1.4601268; 1.4150903; 1.4800402
448.56000; 1.4826411; 1.4156291; 1.5120346
448.80000; 1.5158394; 1.4145265; 1.5420425
449.04000; 1.5359084; 1.4123300; 1.5629887
449.28000; 1.5341755; 1.4168163; 1.5705962
449.52000; 1.5161150; 1.4343691; 1.5648050
449.76000; 1.4919694; 1.4659322; 1.5489589
450.00000; 1.4830775; 1.5060377; 1.5274805
450.24000; 1.4722746; 1.5441901; 1.5035152
450.48000; 1.4705601; 1.5694324; 1.4778723
450.72000; 1.4533730; 1.5757406; 1.4500462
450.96000; 1.4124481; 1.5647444; 1.4208880
451.20000; 1.4023890; 1.5432400; 1.3946822
451.44000; 1.3941758; 1.5182879; 1.3781732
451.68000; 1.4090069; 1.4943532; 1.3767153
451.92000; 1.4390771; 1.4715863; 1.3904520
452.16000; 1.4699419; 1.4453331; 1.4134214
452.40000; 1.4944415; 1.4117975; 1.4364553
452.64000; 1.5117820; 1.3764668; 1.4523153
452.88000; 1.5242388; 1.3527915; 1.4595357
453.12000; 1.5183073; 1.3513324; 1.4619404
453.36000; 1.4989854; 1.3728426; 1.4646034
453.60000; 1.5022302; 1.4080828; 1.4703518
453.84000; 1.5123089; 1.4406593; 1.4795514
454.08000; 1.5363989; 1.4567180; 1.4916019
454.32000; 1.5430684; 1.4561153; 1.5052838
454.56000; 1.5567712; 1.4507827; 1.5182342
454.80000; 1.5731096; 1.4516635; 1.5277784
455.04000; 1.5728756; 1.4593785; 1.5328166
455.28000; 1.5569321; 1.4689519; 1.5341596
455.52000; 1.5462364; 1.4803929; 1.5327486
455.76000; 1.5469209; 1.4968598; 1.5275945
456.00000; 1.5403601; 1.5145347; 1.5166847
456.24000; 1.5571499; 1.5250885; 1.4997831
456.48000; 1.5192475; 1.5270068; 1.4808626
456.72000; 1.4943183; 1.5259293; 1.4667936
456.96000; 1.4912222; 1.5257131; 1.4625312
457.20000; 1.4849571; 1.5247370; 1.4672678
457.44000; 1.4877196; 1.5165065; 1.4754152
457.68000; 1.4962118; 1.4952497; 1.4811838
457.92000; 1.5024647; 1.4657217; 1.4823053
458.16000; 1.4995944; 1.4439498; 1.4804115
458.40000; 1.4969861; 1.4422628; 1.4791314
458.64000; 1.5098783; 1.4567333; 1.4817840
458.88000; 1.5288879; 1.4727800; 1.4893676
459.12000; 1.5597882; 1.4797560; 1.4994505
459.36000; 1.5770794; 1.4773921; 1.5072339
459.60000; 1.5543905; 1.4709838; 1.5088144
459.84000; 1.5485642; 1.4656919; 1.5041761
460.08000; 1.5605923; 1.4663478; 1.4971886
460.32000; 1.5601826; 1.4766593; 1.4925535
460.56000; 1.5634861; 1.4939006; 1.4922778
460.80000; 1.5799988; 1.5076840; 1.4945284
461.04000; 1.5871068; 1.5087460; 1.4956458
461.28000; 1.5777536; 1.4977720; 1.4932791
461.52000; 1.5679917; 1.4837919; 1.4879158
461.76000; 1.5608392; 1.4766337; 1.4822636
462.00000; 1.5666842; 1.4801091; 1.4796930
462.24000; 1.5247426; 1.4886191; 1.4822793
462.48000; 1.5147557; 1.4925784; 1.4887619
462.72000; 1.5049967; 1.4884165; 1.4944594
462.96000; 1.4998767; 1.4796485; 1.4947564
463.20000; 1.4916998; 1.4703853; 1.4895221
463.44000; 1.4985447; 1.4642210; 1.4836795
463.68000; 1.5216147; 1.4670039; 1.4831238
463.92000; 1.5381430; 1.4807772; 1.4899617
464.16000; 1.5519009; 1.4951301; 1.5008649
464.40000; 1.5609760; 1.4955952; 1.5092237
464.64000; 1.5397809; 1.4814900; 1.5097248
464.88000; 1.5221426; 1.4666839; 1.5026521
465.12000; 1.4944459; 1.4639781; 1.4944062
465.36000; 1.5024788; 1.4756736; 1.4927694
465.60000; 1.5058849; 1.4956017; 1.5007796
465.84000; 1.5166086; 1.5121076; 1.5149077
466.08000; 1.5290380; 1.5128887; 1.5275435
466.32000; 1.5266232; 1.4959425; 1.5332985
466.56000; 1.5304837; 1.4750267; 1.5323590
466.80000; 1.5384561; 1.4689291; 1.5290562
467.04000; 1.5428895; 1.4840674; 1.5279651
467.28000; 1.5421781; 1.5104001; 1.5309177
467.52000; 1.5392995; 1.5299261; 1.5362384
467.76000; 1.5414985; 1.5331957; 1.5397555
468.00000; 1.5315512; 1.5247035; 1.5371000
468.24000; 1.5111903; 1.5154965; 1.5265521
468.48000; 1.4800266; 1.5129706; 1.5106179
468.72000; 1.4728148; 1.5182004; 1.4948796
468.96000; 1.4731366; 1.5285758; 1.4849888
469.20000; 1.4699904; 1.5382028; 1.4840807
469.44000; 1.4875791; 1.5384180; 1.4919274
469.68000; 1.5095950; 1.5242607; 1.5056793
469.92000; 1.5300211; 1.5005971; 1.5213999
470.16000; 1.5501945; 1.4782805; 1.5353966
470.40000; 1.5651932; 1.4656858; 1.5447484
470.64000; 1.5707466; 1.4658629; 1.5474676
470.88000; 1.5606664; 1.4776440; 1.5430525
471.12000; 1.5508932; 1.4960845; 1.5331938
471.36000; 1.5310160; 1.5150875; 1.5215692
471.60000; 1.4971505; 1.5312204; 1.5122755
471.84000; 1.4946772; 1.5425724; 1.5079611
472.08000; 1.5086490; 1.5462799; 1.5091931
472.32000; 1.5153100; 1.5401791; 1.5152100
472.56000; 1.5282480; 1.5256366; 1.5248590
472.80000; 1.5423410; 1.5086561; 1.5368754
473.04000; 1.5500332; 1.4968254; 1.5496645
473.28000; 1.5527701; 1.4932860; 1.5610715
473.52000; 1.5498463; 1.4960841; 1.5686344
473.76000; 1.5362555; 1.5031156; 1.5705149
474.00000; 1.5144950; 1.5137455; 1.5664218
474.24000; 1.5116500; 1.5269737; 1.5576541
474.48000; 1.5064045; 1.5415319; 1.5466301
474.72000; 1.5005876; 1.5557678; 1.5367738
474.96000; 1.4959765; 1.5658191; 1.5322044
475.20000; 1.5000899; 1.5675451; 1.5360412
475.44000; 1.5120615; 1.5612012; 1.5481039
475.68000; 1.5335577; 1.5503495; 1.5636989
475.92000; 1.5557299; 1.5368258; 1.5785623
476.16000; 1.5728448; 1.5221090; 1.5871068
476.40000; 1.5811848; 1.5125656; 1.5867988
476.64000; 1.5745969; 1.5163724; 1.5778176
476.88000; 1.5584907; 1.5343156; 1.5629282
477.12000; 1.5365973; 1.5570880; 1.5470081
