wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.218 nm, FWHM =  1.249 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.218 nm, FWHM =  1.249 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
805.91782; 0.00031029635; 0.00031029635; 0.00031029635; 1.0000000; 1.0000000
806.15342; 0.00030937579; 0.00031016260; 0.00030974155; 0.99881916; 0.99746323
806.38902; 0.00030877306; 0.00030978276; 0.00030912649; 0.99885668; 0.99674060
806.62462; 0.00030837502; 0.00030917008; 0.00030827345; 1.0003295; 0.99742842
806.86022; 0.00030725517; 0.00030838435; 0.00030714132; 1.0003707; 0.99633838
807.09582; 0.00030519003; 0.00030770909; 0.00030586418; 0.99779591; 0.99181349
807.33142; 0.00030450494; 0.00030735825; 0.00030459418; 0.99970701; 0.99071666
807.56702; 0.00030419501; 0.00030712412; 0.00030334684; 1.0027960; 0.99046280
807.80262; 0.00030273394; 0.00030654253; 0.00030207887; 1.0021686; 0.98757565
808.03822; 0.00030124684; 0.00030539642; 0.00030091846; 1.0010913; 0.98641249
808.27382; 0.00029963706; 0.00030399377; 0.00030020625; 0.99810402; 0.98566842
808.50942; 0.00029856621; 0.00030284516; 0.00030019337; 0.99457964; 0.98587086
808.74502; 0.00029907071; 0.00030199100; 0.00030069342; 0.99460344; 0.99032987
808.98062; 0.00029924082; 0.00030092915; 0.00030109083; 0.99385565; 0.99438960
809.21622; 0.00029895647; 0.00029944631; 0.00030081790; 0.99381211; 0.99836420
809.45182; 0.00029822534; 0.00029820109; 0.00029963737; 0.99528751; 1.0000813
809.68742; 0.00029718710; 0.00029810582; 0.00029785051; 0.99777270; 0.99691814
809.92302; 0.00029728092; 0.00029920670; 0.00029598135; 1.0043907; 0.99356369
810.15862; 0.00029691099; 0.00030040965; 0.00029436542; 1.0086477; 0.98835371
810.39422; 0.00029555693; 0.00030062914; 0.00029296474; 1.0088481; 0.98312801
810.62982; 0.00029361376; 0.00029937417; 0.00029151763; 1.0071904; 0.98075851
810.86542; 0.00029181114; 0.00029718956; 0.00028976803; 1.0070508; 0.98190241
811.10102; 0.00029083461; 0.00029506150; 0.00028747254; 1.0116953; 0.98567455
811.33662; 0.00028955269; 0.00029367244; 0.00028430919; 1.0184430; 0.98597162
811.57222; 0.00028606157; 0.00029284597; 0.00028008293; 1.0213460; 0.97683289
811.80782; 0.00028119028; 0.00029183857; 0.00027516047; 1.0219138; 0.96351308
812.04342; 0.00027732993; 0.00029034722; 0.00027049835; 1.0252555; 0.95516645
812.27902; 0.00027485599; 0.00028867602; 0.00026697268; 1.0295285; 0.95212615
812.51462; 0.00027288961; 0.00028662529; 0.00026465946; 1.0310971; 0.95207793
812.75022; 0.00027094174; 0.00028310853; 0.00026285193; 1.0307771; 0.95702428
812.98582; 0.00027037977; 0.00027772577; 0.00026073448; 1.0369927; 0.97354944
813.22142; 0.00026786626; 0.00027212858; 0.00025799586; 1.0382580; 0.98433709
813.45702; 0.00026492547; 0.00026859610; 0.00025496801; 1.0390537; 0.98633401
813.69262; 0.00026220877; 0.00026741701; 0.00025233217; 1.0391413; 0.98052393
813.92822; 0.00025956218; 0.00026687360; 0.00025058172; 1.0358384; 0.97260343
814.16382; 0.00025908406; 0.00026546044; 0.00024956405; 1.0381465; 0.97597992
814.39942; 0.00025769937; 0.00026283756; 0.00024854691; 1.0368239; 0.98045107
814.63502; 0.00025405379; 0.00025941189; 0.00024695863; 1.0287302; 0.97934524
814.87062; 0.00024981352; 0.00025621436; 0.00024518537; 1.0188761; 0.97501760
815.10622; 0.00024821453; 0.00025444171; 0.00024447034; 1.0153155; 0.97552609
815.34182; 0.00024896009; 0.00025436796; 0.00024578166; 1.0129319; 0.97873998
815.57742; 0.00025116369; 0.00025471574; 0.00024870812; 1.0098733; 0.98605487
815.81302; 0.00025413055; 0.00025345389; 0.00025152421; 1.0103622; 1.0026698
816.04862; 0.00025548806; 0.00025021927; 0.00025247783; 1.0119228; 1.0210567
816.28422; 0.00025305408; 0.00024758723; 0.00025127164; 1.0070937; 1.0220805
816.51982; 0.00024918718; 0.00024845147; 0.00024939333; 0.99917339; 1.0029612
816.75542; 0.00024858274; 0.00025280897; 0.00024881947; 0.99904860; 0.98328292
816.99102; 0.00024904192; 0.00025787470; 0.00025030453; 0.99495573; 0.96574778
817.22662; 0.00025072309; 0.00026006753; 0.00025296601; 0.99113349; 0.96406915
817.46222; 0.00025254229; 0.00025762038; 0.00025535158; 0.98899833; 0.98028848
817.69782; 0.00025360180; 0.00025296556; 0.00025662304; 0.98822694; 1.0025151
817.93342; 0.00025228769; 0.00025089669; 0.00025689228; 0.98207580; 1.0055441
818.16902; 0.00025066099; 0.00025328613; 0.00025701179; 0.97528983; 0.98963564
818.40462; 0.00024869230; 0.00025758155; 0.00025826855; 0.96292132; 0.96548954
818.64022; 0.00025210676; 0.00026062280; 0.00026179346; 0.96299866; 0.96732424
818.87582; 0.00025861116; 0.00026165296; 0.00026763215; 0.96629333; 0.98837470
819.11142; 0.00026417283; 0.00026138850; 0.00027430668; 0.96305650; 1.0106521
819.34702; 0.00026725612; 0.00026039789; 0.00027945672; 0.95634173; 1.0263375
819.58262; 0.00026823024; 0.00025969086; 0.00028212937; 0.95073489; 1.0328828
819.81822; 0.00026742592; 0.00026157578; 0.00028199512; 0.94833528; 1.0223650
820.05382; 0.00026526180; 0.00026774389; 0.00027977939; 0.94811056; 0.99072960
820.28942; 0.00026302005; 0.00027644026; 0.00027587265; 0.95341112; 0.95145350
820.52502; 0.00026033940; 0.00028314461; 0.00026987579; 0.96466376; 0.91945737
820.76062; 0.00025535039; 0.00028573015; 0.00026112840; 0.97787292; 0.89367674
820.99622; 0.00024741779; 0.00028460454; 0.00024977788; 0.99055123; 0.86933887
821.23182; 0.00023696070; 0.00028219991; 0.00023767194; 0.99700747; 0.83969091
821.46742; 0.00022709839; 0.00027955814; 0.00022825342; 0.99493970; 0.81234764
821.70302; 0.00022499699; 0.00027572430; 0.00022499699; 1.0000000; 0.81602165
821.93862; 0.00022953195; 0.00026908063; 0.00022922175; 1.0013533; 0.85302295
822.17422; 0.00023808133; 0.00025848642; 0.00023913418; 0.99559726; 0.92105933
822.40982; 0.00024839060; 0.00024455991; 0.00025104735; 0.98941736; 1.0156636
822.64542; 0.00025750355; 0.00023130894; 0.00026173407; 0.98383657; 1.1132451
822.88102; 0.00026031313; 0.00022499699; 0.00026990810; 0.96445099; 1.1569627
823.11662; 0.00026286758; 0.00022927812; 0.00027587371; 0.95285478; 1.1465009
823.35222; 0.00026609188; 0.00024170983; 0.00028011833; 0.94992672; 1.1008732
823.58782; 0.00026801243; 0.00025591500; 0.00028244193; 0.94891162; 1.0472713
823.82342; 0.00026795946; 0.00026672863; 0.00028237715; 0.94894173; 1.0046145
824.05902; 0.00026674540; 0.00027319299; 0.00028023444; 0.95186514; 0.97639912
824.29462; 0.00026459847; 0.00027756004; 0.00027749179; 0.95353621; 0.95330176
824.53022; 0.00026340516; 0.00028184341; 0.00027601595; 0.95431137; 0.93457982
824.76582; 0.00026416884; 0.00028540689; 0.00027677175; 0.95446463; 0.92558678
825.00142; 0.00026647848; 0.00028603859; 0.00027910160; 0.95477230; 0.93161723
825.23702; 0.00026904853; 0.00028294274; 0.00028108594; 0.95717534; 0.95089394
825.47262; 0.00026951402; 0.00027815093; 0.00028072632; 0.96005967; 0.96894883
825.70822; 0.00026640607; 0.00027509941; 0.00027723408; 0.96094269; 0.96839925
825.94382; 0.00026145479; 0.00027589458; 0.00027163259; 0.96253102; 0.94766191
826.17942; 0.00025719912; 0.00027983085; 0.00026617333; 0.96628433; 0.91912352
826.41502; 0.00025485890; 0.00028413255; 0.00026288485; 0.96946972; 0.89697184
826.65062; 0.00025566258; 0.00028559451; 0.00026234205; 0.97453909; 0.89519431
826.88622; 0.00025713716; 0.00028224059; 0.00026355606; 0.97564502; 0.91105662
827.12182; 0.00025828709; 0.00027494877; 0.00026495648; 0.97482835; 0.93940081
827.35742; 0.00025758036; 0.00026738901; 0.00026558879; 0.96984653; 0.96331695
827.59302; 0.00025808081; 0.00026327830; 0.00026561033; 0.97165198; 0.98025857
827.82862; 0.00025763464; 0.00026359966; 0.00026579176; 0.96931012; 0.97737092
828.06422; 0.00025855319; 0.00026649929; 0.00026660843; 0.96978624; 0.97018341
828.29982; 0.00026142273; 0.00026908935; 0.00026779167; 0.97621681; 0.97150902
828.53542; 0.00026245920; 0.00026951964; 0.00026866848; 0.97688870; 0.97380361
828.77102; 0.00026319881; 0.00026835298; 0.00026889618; 0.97881202; 0.98079332
829.00662; 0.00026342013; 0.00026764747; 0.00026885124; 0.97979883; 0.98420554
829.24222; 0.00026378343; 0.00026857382; 0.00026922084; 0.97980317; 0.98216358
829.47782; 0.00026469775; 0.00027057924; 0.00027013811; 0.97986080; 0.97826332
829.71342; 0.00026603395; 0.00027216335; 0.00027108910; 0.98135241; 0.97747896
829.94902; 0.00026657495; 0.00027210514; 0.00027119859; 0.98295106; 0.97967625
830.18462; 0.00026619219; 0.00027087804; 0.00027024487; 0.98500368; 0.98270127
830.42022; 0.00026516130; 0.00027049036; 0.00026890260; 0.98608679; 0.98029853
830.65582; 0.00026371042; 0.00027196219; 0.00026818626; 0.98331071; 0.96965840
830.89142; 0.00026356551; 0.00027419948; 0.00026860009; 0.98125621; 0.96121814
831.12702; 0.00026438376; 0.00027499706; 0.00026977571; 0.98001321; 0.96140574
831.36262; 0.00026504509; 0.00027355271; 0.00027090553; 0.97836721; 0.96889950
831.59822; 0.00026486735; 0.00027099690; 0.00027148666; 0.97561830; 0.97738147
831.83382; 0.00026534664; 0.00026937563; 0.00027164143; 0.97682683; 0.98504323
832.06942; 0.00026518456; 0.00026998742; 0.00027186495; 0.97542756; 0.98221082
832.30502; 0.00026522906; 0.00027214758; 0.00027264968; 0.97278332; 0.97457805
832.54062; 0.00026746334; 0.00027391992; 0.00027429363; 0.97509861; 0.97642895
832.77622; 0.00027091045; 0.00027425846; 0.00027677871; 0.97879800; 0.98779250
833.01182; 0.00027226611; 0.00027378128; 0.00027965961; 0.97356250; 0.99446573
833.24742; 0.00027380185; 0.00027350523; 0.00028218619; 0.97028792; 1.0010845
833.48302; 0.00027607170; 0.00027383578; 0.00028373092; 0.97300534; 1.0081652
833.71862; 0.00027798119; 0.00027496575; 0.00028416723; 0.97823098; 1.0109666
833.95422; 0.00027933245; 0.00027728408; 0.00028387339; 0.98400365; 1.0073873
834.18982; 0.00027999129; 0.00028064907; 0.00028343463; 0.98785138; 0.99765621
834.42542; 0.00027936350; 0.00028382431; 0.00028333149; 0.98599523; 0.98428319
834.66102; 0.00027948153; 0.00028551811; 0.00028377034; 0.98488636; 0.97885748
834.89662; 0.00028142929; 0.00028559856; 0.00028468627; 0.98855939; 0.98540164
835.13222; 0.00028283266; 0.00028479828; 0.00028585350; 0.98943221; 0.99309821
835.36782; 0.00028308787; 0.00028390193; 0.00028698685; 0.98641410; 0.99713259
835.60342; 0.00028387314; 0.00028352174; 0.00028780807; 0.98632793; 1.0012394
