wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.310 nm, FWHM =  1.073 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.310 nm, FWHM =  1.073 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
845.96982; 0.00029377719; 0.00029773367; 0.00029628810; 0.99152545; 0.98671133
846.20542; 0.00029480567; 0.00029655711; 0.00029734732; 0.99145225; 0.99409407
846.44102; 0.00029593116; 0.00029532920; 0.00029773367; 0.99394591; 1.0020383
846.67662; 0.00029636940; 0.00029439897; 0.00029761364; 0.99581925; 1.0066931
846.91222; 0.00029528322; 0.00029440166; 0.00029737448; 0.99296758; 1.0029944
847.14782; 0.00029629735; 0.00029548489; 0.00029697057; 0.99773305; 1.0027496
847.38342; 0.00029773367; 0.00029688769; 0.00029570034; 1.0068763; 1.0028495
847.61902; 0.00029512137; 0.00029766773; 0.00029249674; 1.0089732; 0.99144561
847.85462; 0.00028877080; 0.00029765098; 0.00028670835; 1.0071935; 0.97016577
848.09022; 0.00028085198; 0.00029736849; 0.00027925808; 1.0057076; 0.94445776
848.32582; 0.00027330941; 0.00029720067; 0.00027306906; 1.0008802; 0.91961237
848.56142; 0.00027029374; 0.00029681273; 0.00027139539; 0.99594079; 0.91065412
848.79702; 0.00027419642; 0.00029522909; 0.00027502064; 0.99700308; 0.92875815
849.03262; 0.00028021888; 0.00029125513; 0.00028142773; 0.99570461; 0.96210797
849.26822; 0.00028481898; 0.00028446443; 0.00028691329; 0.99270054; 1.0012464
849.50382; 0.00028844193; 0.00027663044; 0.00028928493; 0.99708590; 1.0426977
849.73942; 0.00029017105; 0.00027166621; 0.00028884365; 1.0045956; 1.0681161
849.97502; 0.00029048520; 0.00027261136; 0.00028758547; 1.0100830; 1.0655653
850.21062; 0.00029119945; 0.00027855669; 0.00028722541; 1.0138359; 1.0453867
850.44622; 0.00029160362; 0.00028546374; 0.00028829583; 1.0114736; 1.0215084
850.68182; 0.00029136908; 0.00028969344; 0.00028986331; 1.0051948; 1.0057842
850.91742; 0.00029224393; 0.00029024411; 0.00029078454; 1.0050188; 1.0068902
851.15302; 0.00029309093; 0.00028869517; 0.00029066366; 1.0083508; 1.0152263
851.38862; 0.00029167474; 0.00028732287; 0.00028961326; 1.0071181; 1.0151463
851.62422; 0.00028942727; 0.00028771660; 0.00028726225; 1.0075367; 1.0059457
851.85982; 0.00028593957; 0.00028943658; 0.00028222393; 1.0131656; 0.98791788
852.09542; 0.00027800009; 0.00029096958; 0.00027289085; 1.0187226; 0.95542662
852.33102; 0.00026497405; 0.00029137608; 0.00025936480; 1.0216269; 0.90938847
852.56662; 0.00024753757; 0.00029080533; 0.00024512916; 1.0098251; 0.85121403
852.80222; 0.00023621258; 0.00028956610; 0.00023621258; 1.0000000; 0.81574666
853.03782; 0.00024004811; 0.00028691303; 0.00023722496; 1.0119007; 0.83665811
853.27342; 0.00025034216; 0.00028092358; 0.00024754867; 1.0112846; 0.89113972
853.50902; 0.00026259881; 0.00026996315; 0.00026187599; 1.0027602; 0.97272097
853.74462; 0.00027294236; 0.00025509965; 0.00027453193; 0.99420989; 1.0699441
853.98022; 0.00027988353; 0.00024152690; 0.00028294864; 0.98916725; 1.1588089
854.21582; 0.00028458128; 0.00023621258; 0.00028769108; 0.98919050; 1.2047677
854.45142; 0.00028932348; 0.00024229448; 0.00029044235; 0.99614771; 1.1940985
