wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.339 nm, FWHM =  1.222 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.339 nm, FWHM =  1.222 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
407.04702; 0.00041755840; 0.00037381498; 0.00040585795; 1.0288289; 1.1170189
407.28262; 0.00042426621; 0.00037645313; 0.00041562083; 1.0208011; 1.1270094
407.51822; 0.00042228939; 0.00037991724; 0.00042177796; 1.0012126; 1.1115299
407.75382; 0.00042732578; 0.00038562381; 0.00042152810; 1.0137539; 1.1081416
407.98942; 0.00041822958; 0.00039391644; 0.00041326725; 1.0120076; 1.0617216
408.22502; 0.00040182338; 0.00040338005; 0.00039854763; 1.0082192; 0.99614094
408.46062; 0.00038516358; 0.00041289928; 0.00038261407; 1.0066634; 0.93282697
408.69622; 0.00037269031; 0.00042189811; 0.00037240322; 1.0007709; 0.88336569
408.93182; 0.00037240322; 0.00042796304; 0.00037272600; 0.99913399; 0.87017613
409.16742; 0.00038577689; 0.00042707693; 0.00038339719; 1.0062069; 0.90329601
409.40302; 0.00039962465; 0.00041685836; 0.00039982949; 0.99948769; 0.95865812
409.63862; 0.00041083604; 0.00039926714; 0.00041635082; 0.98675447; 1.0289753
409.87422; 0.00042589712; 0.00038133785; 0.00042907885; 0.99258474; 1.1168499
410.10982; 0.00043589992; 0.00037240322; 0.00043646043; 0.99871580; 1.1705052
410.34542; 0.00043846866; 0.00037753016; 0.00043846866; 1.0000000; 1.1614136
410.58102; 0.00043574309; 0.00039318629; 0.00043593037; 0.99957039; 1.1082357
410.81662; 0.00043239936; 0.00041099008; 0.00043017690; 1.0051664; 1.0520920
411.05222; 0.00043018498; 0.00042507263; 0.00042260720; 1.0179310; 1.0120270
411.28782; 0.00042776984; 0.00043414225; 0.00041449427; 1.0320284; 0.98532183
411.52342; 0.00042339114; 0.00043846866; 0.00040729142; 1.0395288; 0.96561325
411.75902; 0.00041755713; 0.00043812435; 0.00040271854; 1.0368460; 0.95305619
411.99462; 0.00041458045; 0.00043398138; 0.00040180162; 1.0318038; 0.95529547
412.23022; 0.00042086942; 0.00042788074; 0.00040368130; 1.0425784; 0.98361385
412.46582; 0.00042600397; 0.00042107469; 0.00040604818; 1.0491464; 1.0117064
412.70142; 0.00042822330; 0.00041376114; 0.00040734763; 1.0512478; 1.0349529
412.93702; 0.00042573652; 0.00040684397; 0.00040819878; 1.0429637; 1.0464368
