wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.306 nm, FWHM =  1.433 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.306 nm, FWHM =  1.433 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
350.03182; 0.00012183871; 0.00025742523; 0.00022686523; 0.53705327; 0.47329746
350.26742; 0.00012496821; 0.00025187902; 0.00022500860; 0.55539303; 0.49614378
350.50302; 0.00012974249; 0.00024507782; 0.00022348088; 0.58055299; 0.52939304
350.73862; 0.00013160422; 0.00023717078; 0.00022200445; 0.59279991; 0.55489221
350.97422; 0.00012947791; 0.00022961710; 0.00022117127; 0.58541922; 0.56388620
351.20982; 0.00012830318; 0.00022524325; 0.00022200697; 0.57792410; 0.56962054
351.44542; 0.00013228219; 0.00022576185; 0.00022504633; 0.58779983; 0.58593687
351.68102; 0.00014247139; 0.00022837649; 0.00022984045; 0.61987082; 0.62384438
351.91662; 0.00015037696; 0.00022747782; 0.00023532201; 0.63902633; 0.66106208
352.15222; 0.00015882798; 0.00022163361; 0.00024055149; 0.66026604; 0.71662408
352.38782; 0.00016610702; 0.00021643132; 0.00024508477; 0.67775333; 0.76748145
352.62342; 0.00017017414; 0.00021816232; 0.00024877504; 0.68404831; 0.78003455
352.85902; 0.00017486746; 0.00022650370; 0.00025134360; 0.69573069; 0.77202914
353.09462; 0.00018076606; 0.00023567724; 0.00025274750; 0.71520417; 0.76700687
353.33022; 0.00018431168; 0.00024152596; 0.00025270162; 0.72936484; 0.76311333
353.56582; 0.00018707489; 0.00024492080; 0.00025139369; 0.74415109; 0.76381790
353.80142; 0.00019092713; 0.00024859115; 0.00024926366; 0.76596456; 0.76803671
354.03702; 0.00019028176; 0.00025290833; 0.00024665239; 0.77145719; 0.75237444
354.27262; 0.00019012595; 0.00025647938; 0.00024344926; 0.78096748; 0.74129138
354.50822; 0.00019068524; 0.00025743153; 0.00023907532; 0.79759484; 0.74072218
354.74382; 0.00019176095; 0.00025561423; 0.00023295713; 0.82315981; 0.75019668
354.97942; 0.00019204527; 0.00025214906; 0.00022520603; 0.85275367; 0.76163389
355.21502; 0.00019039417; 0.00024861619; 0.00021691437; 0.87773885; 0.76581565
355.45062; 0.00018774354; 0.00024650582; 0.00020964074; 0.89554892; 0.76161908
355.68622; 0.00018611650; 0.00024573394; 0.00020435102; 0.91076861; 0.75739028
355.92182; 0.00018241980; 0.00024350348; 0.00020066735; 0.90906567; 0.74914656
356.15742; 0.00018474594; 0.00023624321; 0.00019717918; 0.93694447; 0.78201587
356.39302; 0.00018687618; 0.00022351953; 0.00019271795; 0.96968745; 0.83606198
356.62862; 0.00019029548; 0.00020979074; 0.00018764611; 1.0141189; 0.90707280
356.86422; 0.00018693327; 0.00020136739; 0.00018409483; 1.0154183; 0.92831947
357.09982; 0.00018283063; 0.00020087135; 0.00018485340; 0.98905748; 0.91018771
357.33542; 0.00018574846; 0.00020446090; 0.00019163408; 0.96928722; 0.90847913
357.57102; 0.00019745873; 0.00020463183; 0.00020386910; 0.96855645; 0.96494635
357.80662; 0.00021524354; 0.00019670860; 0.00021879254; 0.98377913; 1.0942253
358.04222; 0.00023553708; 0.00018335298; 0.00023262481; 1.0125192; 1.2846100
358.27782; 0.00024921390; 0.00017288518; 0.00024210065; 1.0293814; 1.4414995
358.51342; 0.00025476135; 0.00017343131; 0.00024558634; 1.0373596; 1.4689467
358.74902; 0.00025433810; 0.00018764615; 0.00024345694; 1.0446944; 1.3554134
358.98462; 0.00024703815; 0.00021094080; 0.00023776460; 1.0390031; 1.1711255
359.22022; 0.00023558530; 0.00023461682; 0.00023131481; 1.0184618; 1.0041279
359.45582; 0.00022651294; 0.00025175468; 0.00022647506; 1.0001672; 0.89973675
359.69142; 0.00022415650; 0.00025954705; 0.00022429319; 0.99939058; 0.86364495
359.92702; 0.00022705143; 0.00025748150; 0.00022448884; 1.0114152; 0.88181650
360.16262; 0.00023128827; 0.00024708374; 0.00022626805; 1.0221871; 0.93607242
360.39822; 0.00023492286; 0.00023327272; 0.00022918915; 1.0250174; 1.0070738
360.63382; 0.00023570959; 0.00022259140; 0.00023319087; 1.0108011; 1.0589339
360.86942; 0.00024458410; 0.00021935826; 0.00023785296; 1.0282996; 1.1149984
361.10502; 0.00025617775; 0.00022297186; 0.00024193804; 1.0588568; 1.1489241
361.34062; 0.00026574314; 0.00022787616; 0.00024403800; 1.0889416; 1.1661735
361.57622; 0.00026605345; 0.00022880191; 0.00024378102; 1.0913625; 1.1628113
361.81182; 0.00025825674; 0.00022784212; 0.00024224355; 1.0661037; 1.1334899
362.04742; 0.00025225868; 0.00023234609; 0.00024098905; 1.0467641; 1.0857023
