wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.031 nm, FWHM =  0.979 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.031 nm, FWHM =  0.979 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
682.93462; 0.00039991977; 0.00040296042; 0.00040178599; 0.99535518; 0.99245420
683.17022; 0.00039692093; 0.00040328063; 0.00040046334; 0.99115423; 0.98423008
683.40582; 0.00039900076; 0.00040289648; 0.00040121629; 0.99447795; 0.99033070
683.64142; 0.00040150408; 0.00040123881; 0.00040282650; 0.99671717; 1.0006611
683.87702; 0.00040328063; 0.00039876899; 0.00040328063; 1.0000000; 1.0113139
684.11262; 0.00040146986; 0.00039694256; 0.00040170290; 0.99941988; 1.0114054
684.34822; 0.00039948174; 0.00039691875; 0.00039888308; 1.0015009; 1.0064572
684.58382; 0.00039648395; 0.00039824416; 0.00039597739; 1.0012793; 0.99558007
684.81942; 0.00039352931; 0.00039918492; 0.00039258558; 1.0024039; 0.98583209
685.05502; 0.00038828444; 0.00039841328; 0.00038577315; 1.0065097; 0.97457705
685.29062; 0.00037407507; 0.00039610255; 0.00037149433; 1.0069469; 0.94438946
685.52622; 0.00034921256; 0.00039331695; 0.00034899849; 1.0006134; 0.88786552
685.76182; 0.00032354716; 0.00039032418; 0.00032468746; 0.99648800; 0.82891908
685.99742; 0.00030923067; 0.00038524772; 0.00030893039; 1.0009720; 0.80268008
686.23302; 0.00030766771; 0.00037448792; 0.00030766771; 1.0000000; 0.82156913
686.46862; 0.00031773606; 0.00035586992; 0.00031871221; 0.99693720; 0.89284326
686.70422; 0.00033267968; 0.00033283684; 0.00033520708; 0.99246018; 0.99952783
686.93982; 0.00034696518; 0.00031420914; 0.00034992081; 0.99155345; 1.1042492
687.17542; 0.00035349259; 0.00030766771; 0.00035791409; 0.98764646; 1.1489427
687.41102; 0.00035405932; 0.00031403312; 0.00035860359; 0.98732788; 1.1274586
687.64662; 0.00035122982; 0.00032819458; 0.00035549610; 0.98799908; 1.0701877
687.88222; 0.00034904123; 0.00034321418; 0.00035274246; 0.98950727; 1.0169779
688.11782; 0.00034767483; 0.00035343627; 0.00035216865; 0.98723959; 0.98369879
688.35342; 0.00034837469; 0.00035664923; 0.00035350101; 0.98549844; 0.97679924
688.58902; 0.00035104127; 0.00035482382; 0.00035596063; 0.98618004; 0.98933963
688.82462; 0.00035425970; 0.00035189915; 0.00035895839; 0.98691020; 1.0067080
689.06022; 0.00035691192; 0.00035053660; 0.00036198699; 0.98597996; 1.0181873
689.29582; 0.00035946454; 0.00035115997; 0.00036469591; 0.98565551; 1.0236489
689.53142; 0.00036292456; 0.00035313669; 0.00036708835; 0.98865725; 1.0277169
689.76702; 0.00036557410; 0.00035583067; 0.00036920797; 0.99015765; 1.0273822
690.00262; 0.00036811333; 0.00035873614; 0.00037078713; 0.99278887; 1.0261395
690.23822; 0.00036846506; 0.00036144836; 0.00037165286; 0.99142263; 1.0194127
690.47382; 0.00036955849; 0.00036384025; 0.00037208303; 0.99321511; 1.0157163
690.70942; 0.00037095850; 0.00036596711; 0.00037222170; 0.99660633; 1.0136389
690.94502; 0.00037328234; 0.00036768850; 0.00037166051; 1.0043637; 1.0152135
