wl (nm); Emeas; Emod_sc - Retrieved values (SS = -0.927 nm, FWHM =  4.492 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm); rho - Retrieved values (SS = -0.927 nm, FWHM =  4.492 nm); rho - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
676.00000; 0.00042348755; 0.00042348755; 0.00042348755; 1.0000000; 1.0000000
677.00000; 0.00042241756; 0.00042276659; 0.00042248043; 0.99985120; 0.99917443
678.00000; 0.00042118582; 0.00042180598; 0.00042138034; 0.99953836; 0.99852975
679.00000; 0.00041937048; 0.00042065745; 0.00042030041; 0.99778745; 0.99694057
680.00000; 0.00041704303; 0.00041963738; 0.00041915593; 0.99495915; 0.99381763
681.00000; 0.00041403534; 0.00041894705; 0.00041730629; 0.99216176; 0.98827605
682.00000; 0.00040857135; 0.00041817545; 0.00041335068; 0.98843759; 0.97703333
683.00000; 0.00040124012; 0.00041603650; 0.00040519756; 0.99023330; 0.96443489
684.00000; 0.00038913888; 0.00041005797; 0.00039165583; 0.99357356; 0.94898503
685.00000; 0.00037379875; 0.00039680125; 0.00037452633; 0.99805735; 0.94203018
686.00000; 0.00035667085; 0.00037633420; 0.00035905483; 0.99336042; 0.94775029
687.00000; 0.00035092718; 0.00035740501; 0.00035054891; 1.0010791; 0.98187536
688.00000; 0.00035016369; 0.00035016369; 0.00035016369; 1.0000000; 1.0000000
689.00000; 0.00035634355; 0.00035420332; 0.00035462434; 1.0048480; 1.0060424
690.00000; 0.00036197125; 0.00036195775; 0.00035955676; 1.0067152; 1.0000373
691.00000; 0.00036634635; 0.00036780217; 0.00036250886; 1.0105859; 0.99604186
692.00000; 0.00036679037; 0.00036968016; 0.00036374716; 1.0083663; 0.99218300
693.00000; 0.00036798718; 0.00036871112; 0.00036524038; 1.0075205; 0.99803657
694.00000; 0.00036968387; 0.00036848854; 0.00036856870; 1.0030257; 1.0032439
695.00000; 0.00037431789; 0.00037211375; 0.00037329105; 1.0027508; 1.0059233
696.00000; 0.00037718312; 0.00037879044; 0.00037714464; 1.0001020; 0.99575670
697.00000; 0.00037738030; 0.00038408887; 0.00037806331; 0.99819340; 0.98253381
698.00000; 0.00037446367; 0.00038440908; 0.00037598194; 0.99596184; 0.97412806
